,commit_hash,file_path,filename,action,change,line
14,427792b21ca3f46f50ad79a536d18b2a3e09a8da,lab-68/lab-68-demo11-authorization-server-by-jwt-store/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,22
15,6de7c2535753e2db7a4b731c1cc66aae06ce29ee,lab-68/lab-68-demo11-authorization-server-by-redis-store/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/OAuth2AuthorizationServerConfig.java,OAuth2AuthorizationServerConfig.java,1,    @Bean,35
16,6de7c2535753e2db7a4b731c1cc66aae06ce29ee,lab-68/lab-68-demo11-authorization-server-by-redis-store/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),17
17,6de7c2535753e2db7a4b731c1cc66aae06ce29ee,lab-68/lab-68-demo11-authorization-server-by-redis-store/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,22
18,78ef3070903c7c9af5571a3276fdecdf15cf9b80,lab-68/lab-68-demo11-authorization-server-by-jdbc-store/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/OAuth2AuthorizationServerConfig.java,OAuth2AuthorizationServerConfig.java,1,    @Bean,38
19,78ef3070903c7c9af5571a3276fdecdf15cf9b80,lab-68/lab-68-demo11-authorization-server-by-jdbc-store/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/OAuth2AuthorizationServerConfig.java,OAuth2AuthorizationServerConfig.java,1,    @Bean,58
20,78ef3070903c7c9af5571a3276fdecdf15cf9b80,lab-68/lab-68-demo11-authorization-server-by-jdbc-store/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),17
21,78ef3070903c7c9af5571a3276fdecdf15cf9b80,lab-68/lab-68-demo11-authorization-server-by-jdbc-store/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,22
22,0857da5a22a2f0cf941a34fc2fa2e46505765442,lab-68/lab-68-demo03-authorization-server-with-resource-owner-password-credentials/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,5,    @Bean(name = BeanIds.USER_DETAILS_SERVICE),25
23,d52054cd748c2a856a7c270e7a9e9e42799ce710,lab-68/lab-68-demo03-authorization-server-with-resource-owner-password-credentials/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),17
24,d52054cd748c2a856a7c270e7a9e9e42799ce710,lab-68/lab-68-demo03-authorization-server-with-resource-owner-password-credentials/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,22
25,7f10bb14c4ffeca3744afbf5f8b7592bdbeecb95,lab-68/lab-68-demo01-client-credentials-server/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/OAuth2AuthorizationServerConfig.java,OAuth2AuthorizationServerConfig.java,1,    @Bean,17
26,7f10bb14c4ffeca3744afbf5f8b7592bdbeecb95,lab-68/lab-68-demo02-authorization-server-with-client-credentials/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,4,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),15
27,7f10bb14c4ffeca3744afbf5f8b7592bdbeecb95,lab-68/lab-68-demo02-authorization-server-with-client-credentials/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,4,    @Bean,20
28,a892944efd5e540d667fd21229a292d7e2b6485d,lab-68/lab-68-demo02-authorization-server-with-client-credentials/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/OAuth2AuthorizationServerConfig.java,OAuth2AuthorizationServerConfig.java,1,    @Bean,29
29,a892944efd5e540d667fd21229a292d7e2b6485d,lab-68/lab-68-demo02-authorization-server-with-client-credentials/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),15
30,a892944efd5e540d667fd21229a292d7e2b6485d,lab-68/lab-68-demo02-authorization-server-with-client-credentials/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,20
31,a166f8246fd5e7930ebe00609bd2f826a85844fa,lab-68/lab-68-demo01-implicit/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),17
32,a166f8246fd5e7930ebe00609bd2f826a85844fa,lab-68/lab-68-demo01-implicit/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,22
33,f16aeca7b7b177a57b589dedbe7d13d770f44bf8,lab-68/lab-68-demo02-authorization-server-with-implicit/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),17
34,f16aeca7b7b177a57b589dedbe7d13d770f44bf8,lab-68/lab-68-demo02-authorization-server-with-implicit/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,22
35,d5d74bd44921e58a47f182aa1f8446aac10a1e97,lab-68/lab-68-demo01-authorization-code/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),17
36,d5d74bd44921e58a47f182aa1f8446aac10a1e97,lab-68/lab-68-demo01-authorization-code/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,22
37,c39271019c2a3fee7abe04f0731ebd4c280f9e0b,lab-68/lab-68-demo02-authorization-server-with-authorization-code/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),17
38,c39271019c2a3fee7abe04f0731ebd4c280f9e0b,lab-68/lab-68-demo02-authorization-server-with-authorization-code/src/main/java/cn/iocoder/springboot/lab68/authorizationserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,22
39,6be1196e9e5a97d05506c1e62a8a2089133afdfd,lab-68/lab-68-demo02-resource-server/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/OAuth2ResourceServerConfig.java,OAuth2ResourceServerConfig.java,5,//    @Bean,24
40,2d6132ad95ae7170a8d798f2728d6c568f8fab37,lab-68/lab-68-demo02-resource-server/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/OAuth2ResourceServerConfig.java,OAuth2ResourceServerConfig.java,5,//    @Bean,24
41,1b9487c4c20e056fcdc51a556257ed32ab85fb9f,lab-68/lab-68-demo02-auth-server/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),18
42,1b9487c4c20e056fcdc51a556257ed32ab85fb9f,lab-68/lab-68-demo02-auth-server/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,23
43,4d8a5b254c33c6565eaddc3f5f90a4e6d4c4aaeb,lab-68/lab-68-demo01-resource-owner-password-credentials-server/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean(name = BeanIds.AUTHENTICATION_MANAGER),18
44,4d8a5b254c33c6565eaddc3f5f90a4e6d4c4aaeb,lab-68/lab-68-demo01-resource-owner-password-credentials-server/src/main/java/cn/iocoder/springboot/lab68/resourceserverdemo/config/SecurityConfig.java,SecurityConfig.java,1,    @Bean,23
45,f6f93b5c3d19f93fb0e483720db8b3fc0ece8eac,lab-67/lab-67-netty-demo/lab-67-netty-demo-client/src/main/java/cn/iocoder/springboot/lab67/nettyclientdemo/messagehandler/auth/AuthResponseHandler.java,AuthResponseHandler.java,1,@Component,10
46,f6f93b5c3d19f93fb0e483720db8b3fc0ece8eac,lab-67/lab-67-netty-demo/lab-67-netty-demo-client/src/main/java/cn/iocoder/springboot/lab67/nettyclientdemo/messagehandler/chat/ChatRedirectToUserRequestHandler.java,ChatRedirectToUserRequestHandler.java,1,@Component,10
47,f6f93b5c3d19f93fb0e483720db8b3fc0ece8eac,lab-67/lab-67-netty-demo/lab-67-netty-demo-client/src/main/java/cn/iocoder/springboot/lab67/nettyclientdemo/messagehandler/chat/ChatSendResponseHandler.java,ChatSendResponseHandler.java,1,@Component,10
48,f6f93b5c3d19f93fb0e483720db8b3fc0ece8eac,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/messagehandler/auth/AuthRequestHandler.java,AuthRequestHandler.java,1,@Component,13
49,f6f93b5c3d19f93fb0e483720db8b3fc0ece8eac,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/messagehandler/chat/ChatSendToAllHandler.java,ChatSendToAllHandler.java,1,@Component,13
50,f6f93b5c3d19f93fb0e483720db8b3fc0ece8eac,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/messagehandler/chat/ChatSendToOneHandler.java,ChatSendToOneHandler.java,1,@Component,13
51,155ca51db76a963ce1700279093f2037c6e74830,lab-67/lab-67-netty-demo/lab-67-netty-demo-client/src/main/java/cn/iocoder/springboot/lab67/nettyclientdemo/client/handler/NettyClientHandler.java,NettyClientHandler.java,1,@Component,13
52,155ca51db76a963ce1700279093f2037c6e74830,lab-67/lab-67-netty-demo/lab-67-netty-demo-client/src/main/java/cn/iocoder/springboot/lab67/nettyclientdemo/messagehandler/HeartbeatResponseHandler.java,HeartbeatResponseHandler.java,1,@Component,10
53,155ca51db76a963ce1700279093f2037c6e74830,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/messagehandler/HeartbeatRequestHandler.java,HeartbeatRequestHandler.java,1,@Component,12
54,f03685cc639652afdb7673f7b945f70014c0f93d,lab-67/lab-67-netty-demo/lab-67-netty-demo-client/src/main/java/cn/iocoder/springboot/lab67/nettyclientdemo/client/NettyClient.java,NettyClient.java,1,@Component,19
55,f03685cc639652afdb7673f7b945f70014c0f93d,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/server/NettyChannelManager.java,NettyChannelManager.java,1,@Component,12
56,f03685cc639652afdb7673f7b945f70014c0f93d,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/server/handler/NettyServerHandler.java,NettyServerHandler.java,1,@Component,11
57,f03685cc639652afdb7673f7b945f70014c0f93d,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/server/handler/NettyServerHandlerInitializer.java,NettyServerHandlerInitializer.java,1,@Component,14
58,0ba1edb60007732738212d07765351c3f0d5dd32,lab-67/lab-67-netty-demo/lab-67-netty-demo-client/src/main/java/cn/iocoder/springboot/lab67/nettyclientdemo/config/NettyClientConfig.java,NettyClientConfig.java,1,    @Bean,11
59,0ba1edb60007732738212d07765351c3f0d5dd32,lab-67/lab-67-netty-demo/lab-67-netty-demo-client/src/main/java/cn/iocoder/springboot/lab67/nettyclientdemo/config/NettyClientConfig.java,NettyClientConfig.java,1,    @Bean,16
60,0ba1edb60007732738212d07765351c3f0d5dd32,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/config/NettyServerConfig.java,NettyServerConfig.java,1,    @Bean,11
61,0ba1edb60007732738212d07765351c3f0d5dd32,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/config/NettyServerConfig.java,NettyServerConfig.java,1,    @Bean,16
62,0ba1edb60007732738212d07765351c3f0d5dd32,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/server/NettyServer.java,NettyServer.java,1,@Component,20
63,0ba1edb60007732738212d07765351c3f0d5dd32,lab-67/lab-67-netty-demo/lab-67-netty-demo-server/src/main/java/cn/iocoder/springboot/lab67/nettyserverdemo/server/NettyServerHandlerInitializer.java,NettyServerHandlerInitializer.java,1,@Component,11
64,87639c6106e9782435be91991a02232ee416deb6,lab-65/lab-65-cxf-ws-demo/lab-65-cxf-ws-demo-application/src/main/java/cn/iocoder/springboot/lab65/demo/config/WebServicesConfig.java,WebServicesConfig.java,1,    @Bean,11
65,87639c6106e9782435be91991a02232ee416deb6,lab-65/lab-65-cxf-ws-demo/lab-65-spring-ws-demo-application/src/main/java/cn/iocoder/springboot/lab65/demo/config/WebServicesConfig.java,WebServicesConfig.java,4,    @Bean,12
66,87639c6106e9782435be91991a02232ee416deb6,lab-65/lab-65-cxf-ws-demo/lab-65-spring-ws-demo-application/src/main/java/cn/iocoder/springboot/lab65/demo/config/WebServicesConfig.java,WebServicesConfig.java,4,    @Bean,20
67,e51ad0ab4f4c580aeb8561d5fb49fc576e2ded1f,lab-65/lab-65-cxf-ws-demo/lab-65-cxf-ws-demo-user-service/src/main/java/cn/iocoder/springboot/lab65/userservice/config/WebServicesConfig.java,WebServicesConfig.java,1,    @Bean(name = Bus.DEFAULT_BUS_ID),16
68,e51ad0ab4f4c580aeb8561d5fb49fc576e2ded1f,lab-65/lab-65-cxf-ws-demo/lab-65-cxf-ws-demo-user-service/src/main/java/cn/iocoder/springboot/lab65/userservice/config/WebServicesConfig.java,WebServicesConfig.java,1,    @Bean,21
69,e51ad0ab4f4c580aeb8561d5fb49fc576e2ded1f,lab-65/lab-65-cxf-ws-demo/lab-65-spring-ws-demo-application/src/main/java/cn/iocoder/springboot/lab65/demo/config/WebServicesConfig.java,WebServicesConfig.java,1,    @Bean,12
70,e51ad0ab4f4c580aeb8561d5fb49fc576e2ded1f,lab-65/lab-65-cxf-ws-demo/lab-65-spring-ws-demo-application/src/main/java/cn/iocoder/springboot/lab65/demo/config/WebServicesConfig.java,WebServicesConfig.java,1,    @Bean,20
71,0ab7e924fbe61be301f8d1b121f10c990a3496d6,lab-61/lab-61-cat-opentracing-demo/src/main/java/catdemo/config/ZipkinConfig.java,ZipkinConfig.java,1,    @Bean,11
72,0ab7e924fbe61be301f8d1b121f10c990a3496d6,lab-65/lab-65-ws-feign-client/src/main/java/cn/iocoder/springboot/lab65/demo/config/FeignConfig.java,FeignConfig.java,1,    @Bean,18
73,7fc06d784095b29c25044efdc0121a596c35f834,lab-65/lab-65-spring-ws-demo/lab-65-spring-ws-demo-application/src/main/java/cn/iocoder/springboot/lab65/demo/config/WebServicesConfig.java,WebServicesConfig.java,1,    @Bean,11
74,7fc06d784095b29c25044efdc0121a596c35f834,lab-65/lab-65-spring-ws-demo/lab-65-spring-ws-demo-application/src/main/java/cn/iocoder/springboot/lab65/demo/config/WebServicesConfig.java,WebServicesConfig.java,1,    @Bean,18
75,65bbd8a6bc562011918becef67986dd34e9f47f8,lab-65/lab-65-spring-ws-demo/lab-65-spring-ws-demo-user-service/src/main/java/cn/iocoder/springboot/lab65/userservice/config/WebServiceConfig.java,WebServiceConfig.java,5,"	@Bean(name = ""users"")",21
76,65bbd8a6bc562011918becef67986dd34e9f47f8,lab-65/lab-65-spring-ws-demo/lab-65-spring-ws-demo-user-service/src/main/java/cn/iocoder/springboot/lab65/userservice/config/WebServiceConfig.java,WebServiceConfig.java,5,    @Bean,20
77,65bbd8a6bc562011918becef67986dd34e9f47f8,lab-65/lab-65-spring-ws-demo/lab-65-spring-ws-demo-user-service/src/main/java/cn/iocoder/springboot/lab65/userservice/config/WebServiceConfig.java,WebServiceConfig.java,5,"    @Bean(name = ""users"")",33
78,1315127affc00d73bf5c34df68a944065cb01fff,lab-65/lab-65-spring-ws-demo/lab-65-spring-ws-demo-user-service/src/main/java/cn/iocoder/springboot/lab65/userservice/config/WebServiceConfig.java,WebServiceConfig.java,1,    @Bean,16
79,1315127affc00d73bf5c34df68a944065cb01fff,lab-65/lab-65-spring-ws-demo/lab-65-spring-ws-demo-user-service/src/main/java/cn/iocoder/springboot/lab65/userservice/config/WebServiceConfig.java,WebServiceConfig.java,1,"	@Bean(name = ""users"")",21
80,5dc20cda8eb57dcf805866de9ec69f2558be47b5,lab-64/lab-64-grpc-demo/lab-64-grpc-demo-application/src/main/java/cn/iocoder/springboot/lab64/demo/config/GrpcConfig.java,GrpcConfig.java,1,    @Bean,18
81,5dc20cda8eb57dcf805866de9ec69f2558be47b5,lab-64/lab-64-grpc-demo/lab-64-grpc-demo-application/src/main/java/cn/iocoder/springboot/lab64/demo/config/GrpcConfig.java,GrpcConfig.java,1,    @Bean,23
82,5dc20cda8eb57dcf805866de9ec69f2558be47b5,lab-64/lab-64-grpc-demo/lab-64-grpc-demo-user-service/src/main/java/cn/iocoder/springboot/lab64/userservice/config/GrpcConfig.java,GrpcConfig.java,1,    @Bean,20
