,commit_hash,file_path,filename,action,change,line
0,2076c6ac1d85c2819363ba8fc0d3f8e7a3af9ee0,spring-boot-admin-server-ui/src/main/java/de/codecentric/boot/admin/server/ui/config/AdminServerUiAutoConfiguration.java,AdminServerUiAutoConfiguration.java,5,	@Bean,127
1,2076c6ac1d85c2819363ba8fc0d3f8e7a3af9ee0,spring-boot-admin-server-ui/src/main/java/de/codecentric/boot/admin/server/ui/config/AdminServerUiAutoConfiguration.java,AdminServerUiAutoConfiguration.java,5,			@Bean,151
2,2076c6ac1d85c2819363ba8fc0d3f8e7a3af9ee0,spring-boot-admin-server-ui/src/main/java/de/codecentric/boot/admin/server/ui/config/AdminServerUiAutoConfiguration.java,AdminServerUiAutoConfiguration.java,5,			@Bean,211
3,9257bf233144fa342a2b963879a62e2a6bcdf7e6,spring-boot-admin-server/src/main/java/de/codecentric/boot/admin/server/config/AdminServerInstanceWebClientConfiguration.java,AdminServerInstanceWebClientConfiguration.java,5,			@Bean,119
4,9257bf233144fa342a2b963879a62e2a6bcdf7e6,spring-boot-admin-server/src/main/java/de/codecentric/boot/admin/server/config/AdminServerInstanceWebClientConfiguration.java,AdminServerInstanceWebClientConfiguration.java,5,		@Bean,246
5,9257bf233144fa342a2b963879a62e2a6bcdf7e6,spring-boot-admin-server/src/main/java/de/codecentric/boot/admin/server/config/AdminServerInstanceWebClientConfiguration.java,AdminServerInstanceWebClientConfiguration.java,5,"		@Bean(initMethod = ""start"", destroyMethod = ""stop"")",260
6,c5ec0883b6acd028f487c597f5907ad295b4ed58,spring-boot-admin-server-ui/src/main/java/de/codecentric/boot/admin/server/ui/config/AdminServerUiAutoConfiguration.java,AdminServerUiAutoConfiguration.java,5,	@Bean,127
7,a7d41b56a8ff2497099102b0e7bf379fde2063f3,spring-boot-admin-server/src/main/java/de/codecentric/boot/admin/server/config/AdminServerNotifierAutoConfiguration.java,AdminServerNotifierAutoConfiguration.java,5,		@Bean,319
8,35211dddf0371d58b748db8232c2cdf72cebd99d,spring-boot-admin-server-cloud/src/test/java/de/codecentric/boot/admin/server/cloud/config/AdminServerDiscoveryAutoConfigurationTest.java,AdminServerDiscoveryAutoConfigurationTest.java,5,		@Bean,81
9,35211dddf0371d58b748db8232c2cdf72cebd99d,spring-boot-admin-server-cloud/src/test/java/de/codecentric/boot/admin/server/cloud/config/AdminServerDiscoveryAutoConfigurationTest.java,AdminServerDiscoveryAutoConfigurationTest.java,5,		@Bean,99
10,35211dddf0371d58b748db8232c2cdf72cebd99d,spring-boot-admin-server-cloud/src/test/java/de/codecentric/boot/admin/server/cloud/config/AdminServerDiscoveryAutoConfigurationTest.java,AdminServerDiscoveryAutoConfigurationTest.java,5,		@Bean,104
11,35211dddf0371d58b748db8232c2cdf72cebd99d,spring-boot-admin-server-cloud/src/test/java/de/codecentric/boot/admin/server/cloud/config/AdminServerDiscoveryAutoConfigurationTest.java,AdminServerDiscoveryAutoConfigurationTest.java,5,		@Bean,113
