,commit_hash,file_path,filename,action,change,line
0,0253039fe0d946b2e289120d1116ac15b344da13,demo-ureport2/README.md,README.md,5,@Component,46
1,f1655d72309eaf006013f1f7579d973a7d4b5e86,demo-ureport2/src/main/java/com/xkcoding/ureport2/config/InnerDatasource.java,InnerDatasource.java,1,@Component,19
2,45bcd495651a274e3e7477303936449de2dcea21,demo-template-enjoy/src/main/java/com/xkcoding/template/enjoy/config/EnjoyConfig.java,EnjoyConfig.java,5,"	@Bean(name = ""jfinalViewResolver"")",18
3,45bcd495651a274e3e7477303936449de2dcea21,demo-template-enjoy/src/main/java/com/xkcoding/template/enjoy/config/EnjoyConfig.java,EnjoyConfig.java,5,"    @Bean(name = ""jfinalViewResolver"")",18
4,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,	@Bean,52
5,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,	@Bean(name = DispatcherServlet.MULTIPART_RESOLVER_BEAN_NAME),61
6,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,	@Bean,72
7,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,	@Bean,80
8,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,	@Bean,88
9,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,	@Bean,96
10,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,    @Bean,52
11,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,    @Bean(name = DispatcherServlet.MULTIPART_RESOLVER_BEAN_NAME),61
12,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,    @Bean,72
13,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,    @Bean,80
14,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,    @Bean,88
15,45bcd495651a274e3e7477303936449de2dcea21,demo-upload/src/main/java/com/xkcoding/upload/config/UploadConfig.java,UploadConfig.java,5,    @Bean,96
16,72ffe33136fa6fffab0a19afa77c028f45cbc92c,spring-boot-demo-https/README.md,README.md,1,    @Bean,39
17,72ffe33136fa6fffab0a19afa77c028f45cbc92c,spring-boot-demo-https/README.md,README.md,1,    @Bean,49
18,72ffe33136fa6fffab0a19afa77c028f45cbc92c,spring-boot-demo-https/src/main/java/com/xkcoding/springbootdemohttps/SpringBootDemoHttpsApplication.java,SpringBootDemoHttpsApplication.java,1,    @Bean,34
19,72ffe33136fa6fffab0a19afa77c028f45cbc92c,spring-boot-demo-https/src/main/java/com/xkcoding/springbootdemohttps/SpringBootDemoHttpsApplication.java,SpringBootDemoHttpsApplication.java,1,    @Bean,44
20,a989d01e45887c5debf1f797bc6fed56fed939e6,spring-boot-demo-oauth/spring-boot-demo-oauth-resource-server/src/main/java/com/xkcoding/oauth/config/OauthResourceTokenConfig.java,OauthResourceTokenConfig.java,1,    @Bean,40
21,a989d01e45887c5debf1f797bc6fed56fed939e6,spring-boot-demo-oauth/spring-boot-demo-oauth-resource-server/src/main/java/com/xkcoding/oauth/config/OauthResourceTokenConfig.java,OauthResourceTokenConfig.java,1,    @Bean,50
22,93a9b8b0d94e206fd8eaa5fcfadc4c88b2abd9f9,spring-boot-demo-oauth/spring-boot-demo-oauth-authorization-server/src/main/java/com/xkcoding/oauth/config/ClientLoginFailureHandler.java,ClientLoginFailureHandler.java,1,@Component,21
