,commit_hash,file_path,filename,line,accessed_class
0,124745961e999ccede90e2348c6012f8d335eb8a,scribejava-core/src/main/java/com/github/scribejava/core/base64/JaxbBase64.java,JaxbBase64.java,22,jakarta.xml.bind.DatatypeConverter
1,124745961e999ccede90e2348c6012f8d335eb8a,scribejava-core/src/main/java/com/github/scribejava/core/base64/Jaxb230Base64.java,Jaxb230Base64.java,25,javax.xml.bind.DatatypeConverter
2,2706674ddfa7c08a6e4500d4b031bc4a5bd4ff87,scribejava-core/src/main/java/com/github/scribejava/core/base64/JaxbBase64.java,JaxbBase64.java,22,jakarta.xml.bind.DatatypeConverter
3,2706674ddfa7c08a6e4500d4b031bc4a5bd4ff87,scribejava-core/src/main/java/com/github/scribejava/core/base64/Jaxb230Base64.java,Jaxb230Base64.java,25,javax.xml.bind.DatatypeConverter
4,b6fd7423cf2b7ee80f3ca1040d8c35986b657ed2,scribejava-core/src/main/java/com/github/scribejava/core/base64/JaxbBase64.java,JaxbBase64.java,22,jakarta.xml.bind.DatatypeConverter
5,b6fd7423cf2b7ee80f3ca1040d8c35986b657ed2,scribejava-core/src/main/java/com/github/scribejava/core/base64/Jaxb230Base64.java,Jaxb230Base64.java,25,javax.xml.bind.DatatypeConverter
6,82e0af898470f383196eece535275210c6c75d3d,scribejava-core/src/main/java/com/github/scribejava/core/base64/JaxbBase64.java,JaxbBase64.java,22,jakarta.xml.bind.DatatypeConverter
7,82e0af898470f383196eece535275210c6c75d3d,scribejava-core/src/main/java/com/github/scribejava/core/base64/Jaxb230Base64.java,Jaxb230Base64.java,25,javax.xml.bind.DatatypeConverter
8,744a547b1123c97f8f580e5d3a90896c2599240b,scribejava-core/src/main/java/com/github/scribejava/core/base64/JaxbBase64.java,JaxbBase64.java,22,jakarta.xml.bind.DatatypeConverter
9,744a547b1123c97f8f580e5d3a90896c2599240b,scribejava-core/src/main/java/com/github/scribejava/core/base64/Jaxb230Base64.java,Jaxb230Base64.java,25,javax.xml.bind.DatatypeConverter
10,e10771853ab55641378415af7cd1582bad670f2c,scribejava-core/src/main/java/com/github/scribejava/core/base64/JaxbBase64.java,JaxbBase64.java,22,jakarta.xml.bind.DatatypeConverter
11,e10771853ab55641378415af7cd1582bad670f2c,scribejava-core/src/main/java/com/github/scribejava/core/base64/Jaxb230Base64.java,Jaxb230Base64.java,25,javax.xml.bind.DatatypeConverter
