,commit_hash,file_path,filename,line,accessed_class
0,2b58aafecac336e82f20ea43da9b208b0a4a40dd,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
1,e96d2c738757146234c7e8a1962a7a755776b512,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
2,e525a0edb0c6fb9165b3d26a4b656869604d8a08,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
3,afcaf5fba254e1afd19e6c3534f8f8ad5e99c1c9,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
4,f81c74c98099a731902a291f16d6a524b7030b7f,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
5,265ee115a74cb1eb141b2902e31e3897ba9f73a0,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
6,947a314bc24c248ad743bb2f58eb5207415dbc9b,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
7,3a1654618c47d932e2cfb813564eed0a8c004cf8,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
8,6f2965368761d0f20027b62640e30c62844bcafd,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
9,3f33a89a5903c73ab18a3ad56e5da35c2a0b6423,spring-security-oauth/src/main/java/org/springframework/security/oauth/consumer/client/CoreOAuthConsumerSupport.java,CoreOAuthConsumerSupport.java,76,org.springframework.security.oauth.consumer.net.DefaultOAuthURLStreamHandlerFactory
