,commit_hash,file_path,filename,action,reflective_reference_filepath,reflective_reference_line
14,d1419f300cdb2e671b894ca16fdba5790a8e2d1e,src/test/resources/com/puppycrawl/tools/checkstyle/checks/javadoc/javadocmethod/InputJavadocMethodDefaultAccessModifier.java,InputJavadocMethodDefaultAccessModifier.java,1,src/test/java/com/puppycrawl/tools/checkstyle/checks/javadoc/JavadocMethodCheckTest.java,434
15,d1419f300cdb2e671b894ca16fdba5790a8e2d1e,src/test/resources/com/puppycrawl/tools/checkstyle/checks/javadoc/javadocmethod/InputJavadocMethodDefaultAccessModifier.java,InputJavadocMethodDefaultAccessModifier.java,1,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
16,d1419f300cdb2e671b894ca16fdba5790a8e2d1e,src/test/resources/com/puppycrawl/tools/checkstyle/checks/javadoc/javadocmethod/InputJavadocMethodEnum.java,InputJavadocMethodEnum.java,1,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
17,d1419f300cdb2e671b894ca16fdba5790a8e2d1e,src/test/resources/com/puppycrawl/tools/checkstyle/checks/javadoc/javadocmethod/InputJavadocMethodEnum.java,InputJavadocMethodEnum.java,1,src/test/java/com/puppycrawl/tools/checkstyle/checks/javadoc/JavadocMethodCheckTest.java,434
18,d1419f300cdb2e671b894ca16fdba5790a8e2d1e,src/test/resources/com/puppycrawl/tools/checkstyle/checks/javadoc/javadocmethod/InputJavadocMethodEnum.java,InputJavadocMethodEnum.java,1,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
19,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/AuditEventDefaultFormatterTest.java,AuditEventDefaultFormatterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
20,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/AuditEventDefaultFormatterTest.java,AuditEventDefaultFormatterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
21,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/CheckerTest.java,CheckerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
22,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/CheckerTest.java,CheckerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
23,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,ConfigurationLoaderTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
24,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,ConfigurationLoaderTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
25,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/DefaultLoggerTest.java,DefaultLoggerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
26,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/DefaultLoggerTest.java,DefaultLoggerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
27,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/DefaultLoggerTest.java,DefaultLoggerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/DefaultLoggerTest.java,310
28,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/DetailAstImplTest.java,DetailAstImplTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
29,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/DetailAstImplTest.java,DetailAstImplTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
30,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/DetailNodeTreeStringPrinterTest.java,DetailNodeTreeStringPrinterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
31,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/DetailNodeTreeStringPrinterTest.java,DetailNodeTreeStringPrinterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
32,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java,MainTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
33,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/MainTest.java,MainTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
34,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/TreeWalkerTest.java,TreeWalkerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
35,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/TreeWalkerTest.java,TreeWalkerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
36,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/XmlLoaderTest.java,XmlLoaderTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
37,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/XmlLoaderTest.java,XmlLoaderTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
38,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/ant/CheckstyleAntTaskTest.java,CheckstyleAntTaskTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
39,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/ant/CheckstyleAntTaskTest.java,CheckstyleAntTaskTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
40,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/AbstractViolationReporterTest.java,AbstractViolationReporterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
41,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/AbstractViolationReporterTest.java,AbstractViolationReporterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
42,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/AutomaticBeanTest.java,AutomaticBeanTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
43,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/AutomaticBeanTest.java,AutomaticBeanTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
44,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/FileContentsTest.java,FileContentsTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
45,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/FileContentsTest.java,FileContentsTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
46,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/FileTextTest.java,FileTextTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
47,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/FileTextTest.java,FileTextTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
48,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/ViolationTest.java,ViolationTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
49,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/api/ViolationTest.java,ViolationTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
50,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/AvoidEscapedUnicodeCharactersCheckTest.java,AvoidEscapedUnicodeCharactersCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
51,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/AvoidEscapedUnicodeCharactersCheckTest.java,AvoidEscapedUnicodeCharactersCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
52,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/NewlineAtEndOfFileCheckTest.java,NewlineAtEndOfFileCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
53,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/NewlineAtEndOfFileCheckTest.java,NewlineAtEndOfFileCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
54,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/SuppressWarningsHolderTest.java,SuppressWarningsHolderTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
55,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/SuppressWarningsHolderTest.java,SuppressWarningsHolderTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
56,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/TranslationCheckTest.java,TranslationCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
57,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/TranslationCheckTest.java,TranslationCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
58,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/HiddenFieldCheckTest.java,HiddenFieldCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
59,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/HiddenFieldCheckTest.java,HiddenFieldCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
60,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/IllegalTokenTextCheckTest.java,IllegalTokenTextCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
61,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/IllegalTokenTextCheckTest.java,IllegalTokenTextCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
62,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheckTest.java,RequireThisCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
63,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/coding/RequireThisCheckTest.java,RequireThisCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
64,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/design/FinalClassCheckTest.java,FinalClassCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
65,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/design/FinalClassCheckTest.java,FinalClassCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
66,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/design/VisibilityModifierCheckTest.java,VisibilityModifierCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
67,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/design/VisibilityModifierCheckTest.java,VisibilityModifierCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
68,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/header/HeaderCheckTest.java,HeaderCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
69,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/header/HeaderCheckTest.java,HeaderCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
70,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/header/RegexpHeaderCheckTest.java,RegexpHeaderCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
71,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/header/RegexpHeaderCheckTest.java,RegexpHeaderCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
72,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/imports/ImportOrderCheckTest.java,ImportOrderCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
73,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/imports/ImportOrderCheckTest.java,ImportOrderCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
74,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/NPathComplexityCheckTest.java,NPathComplexityCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
75,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/metrics/NPathComplexityCheckTest.java,NPathComplexityCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
76,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/sizes/ExecutableStatementCountCheckTest.java,ExecutableStatementCountCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
77,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/sizes/ExecutableStatementCountCheckTest.java,ExecutableStatementCountCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
78,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/whitespace/ParenPadCheckTest.java,ParenPadCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
79,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/checks/whitespace/ParenPadCheckTest.java,ParenPadCheckTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
80,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressWithNearbyCommentFilterTest.java,SuppressWithNearbyCommentFilterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
81,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressWithNearbyCommentFilterTest.java,SuppressWithNearbyCommentFilterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
82,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressWithPlainTextCommentFilterTest.java,SuppressWithPlainTextCommentFilterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
83,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressWithPlainTextCommentFilterTest.java,SuppressWithPlainTextCommentFilterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
84,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressionCommentFilterTest.java,SuppressionCommentFilterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
85,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressionCommentFilterTest.java,SuppressionCommentFilterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
86,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressionsLoaderTest.java,SuppressionsLoaderTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
87,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressionsLoaderTest.java,SuppressionsLoaderTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
88,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/internal/powermock/MainFrameModelPowerTest.java,MainFrameModelPowerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
89,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/internal/powermock/MainFrameModelPowerTest.java,MainFrameModelPowerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
90,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/internal/powermock/PackageObjectFactoryPowerTest.java,PackageObjectFactoryPowerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
91,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/internal/powermock/PackageObjectFactoryPowerTest.java,PackageObjectFactoryPowerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
92,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/internal/powermock/TreeWalkerPowerTest.java,TreeWalkerPowerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
93,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/internal/powermock/TreeWalkerPowerTest.java,TreeWalkerPowerTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
94,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/internal/utils/TestUtil.java,TestUtil.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
95,1128b5e1c44338b4414d6ec2e55707ac20984399,src/test/java/com/puppycrawl/tools/checkstyle/internal/utils/TestUtil.java,TestUtil.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,457
96,1bbc603cc7a9b64997c497117380de05b88fa27e,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressionCommentFilterTest.java,SuppressionCommentFilterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
97,1bbc603cc7a9b64997c497117380de05b88fa27e,src/test/java/com/puppycrawl/tools/checkstyle/filters/SuppressionCommentFilterTest.java,SuppressionCommentFilterTest.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,456
98,1bbc603cc7a9b64997c497117380de05b88fa27e,src/test/resources/com/puppycrawl/tools/checkstyle/filters/suppressioncommentfilter/InputSuppressionCommentFilter.java,InputSuppressionCommentFilter.java,5,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
99,1bbc603cc7a9b64997c497117380de05b88fa27e,src/test/resources/com/puppycrawl/tools/checkstyle/filters/suppressioncommentfilter/InputSuppressionCommentFilter.java,InputSuppressionCommentFilter.java,5,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,456
100,1bbc603cc7a9b64997c497117380de05b88fa27e,src/test/resources/com/puppycrawl/tools/checkstyle/filters/suppressioncommentfilter/InputSuppressionCommentFilter10.java,InputSuppressionCommentFilter10.java,1,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
101,1bbc603cc7a9b64997c497117380de05b88fa27e,src/test/resources/com/puppycrawl/tools/checkstyle/filters/suppressioncommentfilter/InputSuppressionCommentFilter10.java,InputSuppressionCommentFilter10.java,1,src/test/java/com/puppycrawl/tools/checkstyle/ConfigurationLoaderTest.java,456
102,1bbc603cc7a9b64997c497117380de05b88fa27e,src/test/resources/com/puppycrawl/tools/checkstyle/filters/suppressioncommentfilter/InputSuppressionCommentFilter11.java,InputSuppressionCommentFilter11.java,1,src/test/java/com/puppycrawl/tools/checkstyle/internal/CliOptionsXdocsSyncTest.java,93
