,commit_hash,file_path,filename,line,accessed_class
0,2f5cc73fb7f5d491748c8258b8d69864aa9b0810,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
1,001ffba46a2755fb4387a98a1d444e285176408d,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
2,35dad91a4e67c97f11b336b2f963f9217053a6a4,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
3,4ade51c8308cd0587580d2d69c81c745d375dee2,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
4,6682bc927f06322fbb321069b006dd99f98c49a1,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
5,8726106d7b5361b2cccda4d319cceea5e3b6ed21,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
6,a63a91cc7a776c0b8f4a87a2678d2561147da42f,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
7,0acf2784fa18e723d1f3e2f9e1686938d6f33b07,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
8,fde0e53a5d7145d01318b5aaf1fd6d15a25a0fb7,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
9,d19239d3b216b98c736e03921c6191ec896411c1,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
10,44fd5f52a01ed2bbf986f78099e4092fd8bda567,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
11,cbbd13f6c2693754c03b7a26855b0d959856e2a7,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
12,7854ade9c5651c62f7e402d395c2332ba69a294a,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
13,6820f86d7c8c98d32c729366b56553cf39e8c625,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
14,491d067c9b82238449761db294b895916a9d55b5,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
15,ebba84e5bd9498997f710a9747076309cee87d8f,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
16,2bf4b69214d274df4d5d1ab9ca663958b28d08fa,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
17,99fbbcbc3829ba9979c6616238d7c71edf663acd,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
18,65764a74d0b1e0cf374229ce7d73ed396ca1836b,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
19,61508cb8dc228c857d6add245c246a212a411b18,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
20,baed2aa12f0711ea427c850040401991870c4ce9,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
21,c02b5d241366a2d7b5230415b0e329f220a1549c,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
22,bb09dd59278675dae29212696c8c48ee6167a082,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
23,bedd72b020b177888cd532dfa91ac085a75b535e,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
24,779ab6aedeee5903fdd228a2b637c3592d27fadb,shenyu-plugin/shenyu-plugin-grpc/src/test/java/org/apache/shenyu/plugin/grpc/GrpcPluginTest.java,GrpcPluginTest.java,83,org.apache.shenyu.plugin.grpc.cache.GrpcClientCache
