,commit_hash,file_path,filename,line,accessed_class
0,3792ca30878544177ee458fa7a2c00f0c8d504e8,core/src/main/java/com/taobao/arthas/core/command/monitor200/DashboardCommand.java,DashboardCommand.java,187,java.lang.management.BufferPoolMXBean
1,3792ca30878544177ee458fa7a2c00f0c8d504e8,core/src/main/java/com/taobao/arthas/core/command/express/CustomClassResolver.java,CustomClassResolver.java,34,java.lang.
2,3792ca30878544177ee458fa7a2c00f0c8d504e8,core/src/main/java/com/taobao/arthas/core/command/express/ClassLoaderClassResolver.java,ClassLoaderClassResolver.java,32,java.lang.
3,3792ca30878544177ee458fa7a2c00f0c8d504e8,arthas-agent-attach/src/main/java/com/taobao/arthas/agent/attach/ArthasAgent.java,ArthasAgent.java,79,java.arthas.SpyAPI
4,3792ca30878544177ee458fa7a2c00f0c8d504e8,agent/src/main/java/com/taobao/arthas/agent334/AgentBootstrap.java,AgentBootstrap.java,92,java.arthas.SpyAPI
5,9ba957fdf4aac2fe0745e2ed8c3c9fab86b7c9ca,core/src/main/java/com/taobao/arthas/core/command/monitor200/DashboardCommand.java,DashboardCommand.java,187,java.lang.management.BufferPoolMXBean
6,9ba957fdf4aac2fe0745e2ed8c3c9fab86b7c9ca,core/src/main/java/com/taobao/arthas/core/command/express/CustomClassResolver.java,CustomClassResolver.java,34,java.lang.
7,9ba957fdf4aac2fe0745e2ed8c3c9fab86b7c9ca,core/src/main/java/com/taobao/arthas/core/command/express/ClassLoaderClassResolver.java,ClassLoaderClassResolver.java,32,java.lang.
8,9ba957fdf4aac2fe0745e2ed8c3c9fab86b7c9ca,arthas-agent-attach/src/main/java/com/taobao/arthas/agent/attach/ArthasAgent.java,ArthasAgent.java,79,java.arthas.SpyAPI
9,9ba957fdf4aac2fe0745e2ed8c3c9fab86b7c9ca,agent/src/main/java/com/taobao/arthas/agent334/AgentBootstrap.java,AgentBootstrap.java,92,java.arthas.SpyAPI
10,3844c2f907b23dd41a1fc626d0fdb20534802d96,core/src/main/java/com/taobao/arthas/core/command/monitor200/DashboardCommand.java,DashboardCommand.java,187,java.lang.management.BufferPoolMXBean
