,commit_hash,file_path,filename,action,reflective_reference_filepath,reflective_reference_line
0,f7bcb76784f968b865f31c7abfbd7c3a33945986,oap-server/oal-rt/src/main/java/org/apache/skywalking/oal/rt/OALRuntime.java,OALRuntime.java,5,oap-server/server-core/src/main/java/org/apache/skywalking/oap/server/core/oal/rt/OALEngineLoaderService.java,78
1,e575701f85495235b210b770b90c8edcc5e25a05,oap-server/oal-rt/src/main/java/org/apache/skywalking/oal/rt/OALRuntime.java,OALRuntime.java,5,oap-server/server-core/src/main/java/org/apache/skywalking/oap/server/core/oal/rt/OALEngineLoaderService.java,78
2,720dc924e473443aff26d04170840c7202181daa,oap-server/oal-rt/src/main/java/org/apache/skywalking/oal/rt/OALRuntime.java,OALRuntime.java,5,oap-server/server-core/src/main/java/org/apache/skywalking/oap/server/core/oal/rt/OALEngineLoaderService.java,78
