,commit_hash,file_path,filename,line,accessed_class
0,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/OcpSqlServer.java,OcpSqlServer.java,20,com.microsoft.sqlserver.jdbc.SQLServerDriver
1,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/OcpPostgreSql.java,OcpPostgreSql.java,20,org.postgresql.Driver
2,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/OcpOracle.java,OcpOracle.java,19,oracle.jdbc.OracleDriver
3,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/OcpMySql.java,OcpMySql.java,20,com.mysql.cj.jdbc.Driver
4,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/DockerSqlServer.java,DockerSqlServer.java,16,org.postgresql.Driver
5,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/DockerPostgreSql.java,DockerPostgreSql.java,20,org.postgresql.Driver
6,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/DockerOracle.java,DockerOracle.java,16,oracle.jdbc.OracleDriver
7,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/DockerMySql.java,DockerMySql.java,19,com.mysql.cj.jdbc.Driver
8,39ecc4e732484f9fe6de6cfd9efd8174f7a3b063,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/DockerDb2.java,DockerDb2.java,16,org.postgresql.Driver
9,ee5f5ab797f7518db40315abfdde1941f19ebef8,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/OcpSqlServer.java,OcpSqlServer.java,20,com.microsoft.sqlserver.jdbc.SQLServerDriver
10,ee5f5ab797f7518db40315abfdde1941f19ebef8,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/OcpPostgreSql.java,OcpPostgreSql.java,20,org.postgresql.Driver
11,ee5f5ab797f7518db40315abfdde1941f19ebef8,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/OcpOracle.java,OcpOracle.java,19,oracle.jdbc.OracleDriver
12,ee5f5ab797f7518db40315abfdde1941f19ebef8,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/OcpMySql.java,OcpMySql.java,20,com.mysql.cj.jdbc.Driver
13,ee5f5ab797f7518db40315abfdde1941f19ebef8,debezium-testing/debezium-testing-system/src/test/java/io/debezium/testing/system/fixtures/databases/DockerSqlServer.java,DockerSqlServer.java,16,org.postgresql.Driver
