,commit_hash,file_path,filename,line,problematic_tool
0,000e141404fc2ccc1812cb44e721e03aa4c13ccb,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
1,000e141404fc2ccc1812cb44e721e03aa4c13ccb,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
2,1a146c726efcc7eccce508cb7251a88bc2fe1ce4,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
3,1a146c726efcc7eccce508cb7251a88bc2fe1ce4,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
4,d886924ff347cfb1a710ebe00af47e02922c2553,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
5,d886924ff347cfb1a710ebe00af47e02922c2553,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
6,74f62dd701ab85996c2f8d527ceaa8c31a9ac453,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
7,74f62dd701ab85996c2f8d527ceaa8c31a9ac453,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
8,3f6e86eba76cab7d4524504dfc9e6403e9552951,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
9,3f6e86eba76cab7d4524504dfc9e6403e9552951,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
10,d57e28a1235e3b82a2b250c3406b3411f61f7c5f,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
11,d57e28a1235e3b82a2b250c3406b3411f61f7c5f,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
12,228013d6cb2f51656c9158fa0b014b9c8308c0d0,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
13,228013d6cb2f51656c9158fa0b014b9c8308c0d0,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
14,b34adc077bf8b67bbd732cb74f32773107f986ef,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
15,b34adc077bf8b67bbd732cb74f32773107f986ef,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
16,bbf4977e7e17fa64b2d7ee619d8714ac1f4e3c4d,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
17,bbf4977e7e17fa64b2d7ee619d8714ac1f4e3c4d,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
18,03e16756cde7146faf1f3d219b06c8ce339aa7be,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
19,03e16756cde7146faf1f3d219b06c8ce339aa7be,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
20,23e9a52fc84e34c7bc151f57234e2811dbe73613,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
21,23e9a52fc84e34c7bc151f57234e2811dbe73613,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
22,2fb1d064446ff05420b459645fab70459a1d2996,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
23,2fb1d064446ff05420b459645fab70459a1d2996,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
24,a7e3b39826bdf7882213bb6a4926bd083fcb9632,spring-cloud-alibaba-starters/spring-cloud-starter-alibaba-sentinel/src/main/java/com/alibaba/cloud/sentinel/custom/SentinelDataSourceHandler.java,SentinelDataSourceHandler.java,106,clover
25,a7e3b39826bdf7882213bb6a4926bd083fcb9632,spring-cloud-alibaba-starters/spring-cloud-alibaba-sentinel-datasource/src/main/java/com/alibaba/cloud/sentinel/datasource/config/DataSourcePropertiesConfiguration.java,DataSourcePropertiesConfiguration.java,129,clover
