,commit_hash,file_path,filename,line,problematic_tool
0,46b0b9569a76b65f31e75fa94d38f6766709c52a,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
1,801b221db98bd19e9e95b696f131ad15e757edea,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
2,3bd4d793ad7af94b3596fdf35be86758ff94696b,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
3,7eb5a745bd44b26777d99e429bd5036597aa6273,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
4,1e4d12797caa0cd53e140fe32b4fe0a21b07eb30,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
5,7f28cb0e9cc02809ec12cbc0b0ba85a4f07e312f,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
6,adba4e80be13fb7a8d0ddfb31258b628bba61b99,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
7,f16f71d6426b795de13ea9cfaf3d9c59df39dfc8,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
8,2cc2399728d32f7277597901d8b6fcce619c0f11,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
9,b2e749d9ff8e3580f37953801fdc63cf8d73b6a0,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
10,6b1fbb51b501de87049b250fecc9a5076a186f6d,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
11,9ce6ae1ae21fb49afcc0700084fc4366490bc421,src/test/java/org/jsoup/parser/HtmlTreeBuilderStateTest.java,HtmlTreeBuilderStateTest.java,19,clover
