,commit_hash,file_path,filename,line,problematic_tool
0,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-variable-service/src/main/java/org/flowable/variable/service/impl/types/JPAEntityScanner.java,JPAEntityScanner.java,80,clover
1,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-ui/flowable-ui-task-logic/src/main/java/org/flowable/ui/task/model/runtime/FormModelRepresentation.java,FormModelRepresentation.java,49,clover
2,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-rest/src/main/java/org/flowable/rest/service/api/FormModelResponse.java,FormModelResponse.java,43,clover
3,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,66,clover
4,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,81,clover
5,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,121,clover
6,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,136,clover
7,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,174,clover
8,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,189,clover
9,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,225,clover
10,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,240,clover
11,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,272,clover
12,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-spring-configurator/src/test/java/org/flowable/form/spring/configurator/test/FormWithSpringBeanTest.java,FormWithSpringBeanTest.java,287,clover
13,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-rest/src/main/java/org/flowable/form/rest/service/api/form/FormModelResponse.java,FormModelResponse.java,41,clover
14,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-rest/src/main/java/org/flowable/form/rest/service/api/form/FormInstanceModelResponse.java,FormInstanceModelResponse.java,58,clover
15,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-model/src/main/java/org/flowable/form/model/SimpleFormModel.java,SimpleFormModel.java,132,clover
16,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-json-converter/src/test/java/org/flowable/editor/form/converter/FormJsonConverterTest.java,FormJsonConverterTest.java,49,clover
17,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-json-converter/src/test/java/org/flowable/editor/form/converter/FormJsonConverterTest.java,FormJsonConverterTest.java,51,clover
18,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/OptionFormFieldTest.java,OptionFormFieldTest.java,43,clover
19,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/OptionFormFieldTest.java,OptionFormFieldTest.java,59,clover
20,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/OptionFormFieldTest.java,OptionFormFieldTest.java,66,clover
21,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/OptionFormFieldTest.java,OptionFormFieldTest.java,80,clover
22,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/OptionFormFieldTest.java,OptionFormFieldTest.java,97,clover
23,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/FormModelTest.java,FormModelTest.java,172,clover
24,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/FormModelTest.java,FormModelTest.java,173,clover
25,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/FormInstanceTest.java,FormInstanceTest.java,68,clover
26,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/FormInstanceTest.java,FormInstanceTest.java,69,clover
27,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/FormInstanceTest.java,FormInstanceTest.java,107,clover
28,f7323c2b042452c7fe2c0698d61186a694d6c459,modules/flowable-form-engine/src/test/java/org/flowable/form/engine/test/FormInstanceTest.java,FormInstanceTest.java,148,clover
