,commit_hash,file_path,filename,line,problematic_tool
0,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,371,clover
1,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,382,clover
2,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,393,clover
3,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,473,clover
4,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,488,clover
5,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,504,clover
6,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,520,clover
7,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,538,clover
8,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,583,clover
9,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,931,clover
10,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,964,clover
11,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,997,clover
12,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,1024,clover
13,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,1042,clover
14,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,1060,clover
15,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,1078,clover
16,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,1096,clover
17,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,1113,clover
18,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,1131,clover
19,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,1158,clover
20,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/test/java/org/nlpcn/es4sql/SqlParserTests.java,SqlParserTests.java,1159,clover
21,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/main/java/org/nlpcn/es4sql/query/DefaultQueryAction.java,DefaultQueryAction.java,88,clover
22,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/main/java/org/nlpcn/es4sql/query/DefaultQueryAction.java,DefaultQueryAction.java,139,clover
23,4b1c87eb1cfe40e170a4985a9d7323c1db5f5a7d,src/main/java/org/nlpcn/es4sql/query/DefaultQueryAction.java,DefaultQueryAction.java,141,clover
