,commit_hash,file_path,filename,line,problematic_tool
0,b1a7e5a26ca65a9ff3b35a6785f1318f9e9adf8d,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/config/IncludeHashCodeAndEqualsIT.java,IncludeHashCodeAndEqualsIT.java,79,clover
1,b1a7e5a26ca65a9ff3b35a6785f1318f9e9adf8d,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/config/IncludeHashCodeAndEqualsIT.java,IncludeHashCodeAndEqualsIT.java,91,clover
2,b1a7e5a26ca65a9ff3b35a6785f1318f9e9adf8d,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/config/IncludeHashCodeAndEqualsIT.java,IncludeHashCodeAndEqualsIT.java,102,clover
3,b1a7e5a26ca65a9ff3b35a6785f1318f9e9adf8d,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/config/IncludeAccessorsPropertiesIT.java,IncludeAccessorsPropertiesIT.java,98,clover
4,b1a7e5a26ca65a9ff3b35a6785f1318f9e9adf8d,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/config/IncludeAccessorsPropertiesIT.java,IncludeAccessorsPropertiesIT.java,106,clover
5,b1a7e5a26ca65a9ff3b35a6785f1318f9e9adf8d,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/ant/Jsonschema2PojoTaskIT.java,Jsonschema2PojoTaskIT.java,67,clover
6,d072bc61d2be65159901502f1a45a3d146401e22,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/config/IncludeHashCodeAndEqualsIT.java,IncludeHashCodeAndEqualsIT.java,79,clover
7,d072bc61d2be65159901502f1a45a3d146401e22,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/config/IncludeHashCodeAndEqualsIT.java,IncludeHashCodeAndEqualsIT.java,91,clover
8,d072bc61d2be65159901502f1a45a3d146401e22,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/config/IncludeHashCodeAndEqualsIT.java,IncludeHashCodeAndEqualsIT.java,102,clover
9,d072bc61d2be65159901502f1a45a3d146401e22,jsonschema2pojo-integration-tests/src/test/java/org/jsonschema2pojo/integration/config/IncludeAccessorsPropertiesIT.java,IncludeAccessorsPropertiesIT.java,98,clover
