,commit_hash,file_path,filename,line,problematic_tool
0,09f0269e87625491d7d897ba0e878a1f7fa31de4,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,22,clover
1,09f0269e87625491d7d897ba0e878a1f7fa31de4,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,31,clover
2,09f0269e87625491d7d897ba0e878a1f7fa31de4,core/src/main/java/hudson/ExtensionFinder.java,ExtensionFinder.java,497,clover
3,09f0269e87625491d7d897ba0e878a1f7fa31de4,core/src/main/java/hudson/search/ParsedQuickSilver.java,ParsedQuickSilver.java,67,clover
4,09f0269e87625491d7d897ba0e878a1f7fa31de4,core/src/main/java/hudson/model/Descriptor.java,Descriptor.java,519,clover
5,d862a77e813b2f87ed001606c2ace4aa185f667a,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,22,clover
6,d862a77e813b2f87ed001606c2ace4aa185f667a,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,31,clover
7,d862a77e813b2f87ed001606c2ace4aa185f667a,core/src/main/java/hudson/ExtensionFinder.java,ExtensionFinder.java,497,clover
8,d862a77e813b2f87ed001606c2ace4aa185f667a,core/src/main/java/hudson/search/ParsedQuickSilver.java,ParsedQuickSilver.java,67,clover
9,d862a77e813b2f87ed001606c2ace4aa185f667a,core/src/main/java/hudson/model/Descriptor.java,Descriptor.java,519,clover
10,ff804a690de1fa42896106d7d71f1548bda11677,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,22,clover
11,ff804a690de1fa42896106d7d71f1548bda11677,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,31,clover
12,ff804a690de1fa42896106d7d71f1548bda11677,core/src/main/java/hudson/ExtensionFinder.java,ExtensionFinder.java,497,clover
13,ff804a690de1fa42896106d7d71f1548bda11677,core/src/main/java/hudson/search/ParsedQuickSilver.java,ParsedQuickSilver.java,67,clover
14,ff804a690de1fa42896106d7d71f1548bda11677,core/src/main/java/hudson/model/Descriptor.java,Descriptor.java,519,clover
15,5b26013cfd083c1ce25b41c48a3288f31ec7fec6,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,22,clover
16,5b26013cfd083c1ce25b41c48a3288f31ec7fec6,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,31,clover
17,5b26013cfd083c1ce25b41c48a3288f31ec7fec6,core/src/main/java/hudson/ExtensionFinder.java,ExtensionFinder.java,497,clover
18,5b26013cfd083c1ce25b41c48a3288f31ec7fec6,core/src/main/java/hudson/search/ParsedQuickSilver.java,ParsedQuickSilver.java,67,clover
19,5b26013cfd083c1ce25b41c48a3288f31ec7fec6,core/src/main/java/hudson/model/Descriptor.java,Descriptor.java,519,clover
20,1290af7ce1068cd687bc3ec3348868f640762af9,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,22,clover
21,1290af7ce1068cd687bc3ec3348868f640762af9,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,31,clover
22,1290af7ce1068cd687bc3ec3348868f640762af9,core/src/main/java/hudson/ExtensionFinder.java,ExtensionFinder.java,497,clover
23,1290af7ce1068cd687bc3ec3348868f640762af9,core/src/main/java/hudson/search/ParsedQuickSilver.java,ParsedQuickSilver.java,67,clover
24,1290af7ce1068cd687bc3ec3348868f640762af9,core/src/main/java/hudson/model/Descriptor.java,Descriptor.java,519,clover
25,63c183d05e5504278aecf3bf8c8b151da8118059,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,22,clover
26,63c183d05e5504278aecf3bf8c8b151da8118059,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,31,clover
27,63c183d05e5504278aecf3bf8c8b151da8118059,core/src/main/java/hudson/ExtensionFinder.java,ExtensionFinder.java,497,clover
28,63c183d05e5504278aecf3bf8c8b151da8118059,core/src/main/java/hudson/search/ParsedQuickSilver.java,ParsedQuickSilver.java,67,clover
29,63c183d05e5504278aecf3bf8c8b151da8118059,core/src/main/java/hudson/model/Descriptor.java,Descriptor.java,519,clover
30,81915fba4b205dde5bb51728fb5ec50d15ab3314,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,22,clover
31,81915fba4b205dde5bb51728fb5ec50d15ab3314,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,31,clover
32,81915fba4b205dde5bb51728fb5ec50d15ab3314,core/src/main/java/hudson/ExtensionFinder.java,ExtensionFinder.java,497,clover
33,81915fba4b205dde5bb51728fb5ec50d15ab3314,core/src/main/java/hudson/search/ParsedQuickSilver.java,ParsedQuickSilver.java,67,clover
34,81915fba4b205dde5bb51728fb5ec50d15ab3314,core/src/main/java/hudson/model/Descriptor.java,Descriptor.java,519,clover
35,cee0d06770e6bed478e105368ef57371814f3f79,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,22,clover
36,cee0d06770e6bed478e105368ef57371814f3f79,core/src/test/java/jenkins/security/stapler/StaplerSignaturesTest.java,StaplerSignaturesTest.java,31,clover
37,cee0d06770e6bed478e105368ef57371814f3f79,core/src/main/java/hudson/ExtensionFinder.java,ExtensionFinder.java,497,clover
38,cee0d06770e6bed478e105368ef57371814f3f79,core/src/main/java/hudson/search/ParsedQuickSilver.java,ParsedQuickSilver.java,67,clover
39,cee0d06770e6bed478e105368ef57371814f3f79,core/src/main/java/hudson/model/Descriptor.java,Descriptor.java,519,clover
