,commit_hash,file_path,filename,line,problematic_tool
0,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestYearMonth_Basics.java,TestYearMonth_Basics.java,141,clover
1,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestYearMonth_Basics.java,TestYearMonth_Basics.java,145,clover
2,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestYearMonth_Basics.java,TestYearMonth_Basics.java,615,clover
3,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestYearMonthDay_Basics.java,TestYearMonthDay_Basics.java,140,clover
4,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestYearMonthDay_Basics.java,TestYearMonthDay_Basics.java,144,clover
5,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestYearMonthDay_Basics.java,TestYearMonthDay_Basics.java,791,clover
6,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestTimeOfDay_Basics.java,TestTimeOfDay_Basics.java,155,clover
7,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestTimeOfDay_Basics.java,TestTimeOfDay_Basics.java,160,clover
8,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestTimeOfDay_Basics.java,TestTimeOfDay_Basics.java,865,clover
9,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestPartial_Basics.java,TestPartial_Basics.java,144,clover
10,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestPartial_Basics.java,TestPartial_Basics.java,148,clover
11,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestPartial_Basics.java,TestPartial_Basics.java,793,clover
12,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestMonthDay_Basics.java,TestMonthDay_Basics.java,140,clover
13,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestMonthDay_Basics.java,TestMonthDay_Basics.java,144,clover
14,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestMonthDay_Basics.java,TestMonthDay_Basics.java,781,clover
15,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestLocalTime_Basics.java,TestLocalTime_Basics.java,176,clover
16,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestLocalTime_Basics.java,TestLocalTime_Basics.java,181,clover
17,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestLocalTime_Basics.java,TestLocalTime_Basics.java,778,clover
18,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestLocalDate_Basics.java,TestLocalDate_Basics.java,181,clover
19,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestLocalDate_Basics.java,TestLocalDate_Basics.java,185,clover
20,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestLocalDate_Basics.java,TestLocalDate_Basics.java,1125,clover
21,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestLocalDateTime_Basics.java,TestLocalDateTime_Basics.java,200,clover
22,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestLocalDateTime_Basics.java,TestLocalDateTime_Basics.java,205,clover
23,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestLocalDateTime_Basics.java,TestLocalDateTime_Basics.java,1063,clover
24,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestDurationFieldType.java,TestDurationFieldType.java,151,clover
25,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestDurationFieldType.java,TestDurationFieldType.java,152,clover
26,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestDateTimeFieldType.java,TestDateTimeFieldType.java,285,clover
27,e9337f0c0955aed0e3d6866a35ba2db5992080e5,src/test/java/org/joda/time/TestDateTimeFieldType.java,TestDateTimeFieldType.java,286,clover
28,15f41c36b3de1ce15db9563fdc4586aa6cd000c2,src/test/java/org/joda/time/TestYearMonth_Basics.java,TestYearMonth_Basics.java,141,clover
29,15f41c36b3de1ce15db9563fdc4586aa6cd000c2,src/test/java/org/joda/time/TestYearMonth_Basics.java,TestYearMonth_Basics.java,145,clover
30,15f41c36b3de1ce15db9563fdc4586aa6cd000c2,src/test/java/org/joda/time/TestYearMonth_Basics.java,TestYearMonth_Basics.java,615,clover
31,15f41c36b3de1ce15db9563fdc4586aa6cd000c2,src/test/java/org/joda/time/TestYearMonthDay_Basics.java,TestYearMonthDay_Basics.java,140,clover
32,15f41c36b3de1ce15db9563fdc4586aa6cd000c2,src/test/java/org/joda/time/TestYearMonthDay_Basics.java,TestYearMonthDay_Basics.java,144,clover
33,15f41c36b3de1ce15db9563fdc4586aa6cd000c2,src/test/java/org/joda/time/TestYearMonthDay_Basics.java,TestYearMonthDay_Basics.java,791,clover
34,15f41c36b3de1ce15db9563fdc4586aa6cd000c2,src/test/java/org/joda/time/TestTimeOfDay_Basics.java,TestTimeOfDay_Basics.java,155,clover
35,15f41c36b3de1ce15db9563fdc4586aa6cd000c2,src/test/java/org/joda/time/TestTimeOfDay_Basics.java,TestTimeOfDay_Basics.java,160,clover
