,commit_hash,file_path,filename,line,problematic_tool
0,954ca46b9ed994e6e52a9fc613b2dc80a9da4b98,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
1,48e6dd3f03fb54dac51cc26487d66c4977d1543b,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
2,92add003fe9b1357a6866f0f2e6776bd938e1ede,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
3,c288ad61334a1cd5dec0ba977c0897fdf75251a4,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
4,313683fa980bf2a7e21b084bba712b331b84b1a7,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
5,7dd3b3937618afa23a2ca38ae03cd9d8a4a7782f,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
6,b8fbe381186e330982548ea8c282c983ffaa8280,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
7,a9eaa849e58bd476ce80c30e4e4ed7788c97202e,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
8,3a88349f34a9230a7745c79c3c0ac43d8315c3ec,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
9,862ff7ddcd3ff5805e6bd15966113b851d251886,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
10,2db351f8ed54a83da7f849b0c0c8624b0ab88807,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
11,de8bbf12f5ed45015c11f8e4fe03b383e8d60f78,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
12,628a193d69bd03fd768e075bd6459d564bda92ad,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
13,29d2f0f0ed65b7f8d5e0bc95bda6b30ce506a08d,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
14,5756136a727a8317a23bb9bbd013d888dad50606,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
15,213fb3301277af5a900f91d9beee671bd1e0553a,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
16,6947ab00d0e111dd317c6249447dc389e6f6a007,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
17,95250b035922af323352917a9b49b0b867c4ae01,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
18,2572c29e42e62332f55535ea63a7e12445858f3d,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
19,c1f5ce2b1bcc79af0f1c3f0efe8d7e9bd2dcbe35,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
20,2eb40a0cff881155ea0d6bb7b7b2ecdb4233c36d,moshi/src/main/java/com/squareup/moshi/ClassJsonAdapter.java,ClassJsonAdapter.java,134,clover
