,commit_hash,file_path,filename,line,problematic_tool
0,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava/src/com/google/common/util/concurrent/AbstractFuture.java,AbstractFuture.java,1334,clover
1,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava/src/com/google/common/primitives/UnsignedBytes.java,UnsignedBytes.java,350,clover
2,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava/src/com/google/common/hash/Striped64.java,Striped64.java,300,clover
3,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava/src/com/google/common/hash/LittleEndianByteArray.java,LittleEndianByteArray.java,179,clover
4,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava/src/com/google/common/cache/Striped64.java,Striped64.java,300,clover
5,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava-tests/test/com/google/common/net/MediaTypeTest.java,MediaTypeTest.java,95,clover
6,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava-tests/test/com/google/common/net/HttpHeadersTest.java,HttpHeadersTest.java,72,clover
7,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava-tests/test/com/google/common/base/FinalizableReferenceQueueTest.java,FinalizableReferenceQueueTest.java,152,clover
8,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava-tests/benchmark/com/google/common/util/concurrent/ExecutionListBenchmark.java,ExecutionListBenchmark.java,608,clover
9,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava-testlib/test/com/google/common/collect/testing/features/FeatureEnumTest.java,FeatureEnumTest.java,74,clover
10,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,guava-testlib/src/com/google/common/testing/ArbitraryInstances.java,ArbitraryInstances.java,399,clover
11,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,android/guava/src/com/google/common/util/concurrent/AbstractFuture.java,AbstractFuture.java,1334,clover
12,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,android/guava/src/com/google/common/primitives/UnsignedBytes.java,UnsignedBytes.java,350,clover
13,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,android/guava/src/com/google/common/hash/Striped64.java,Striped64.java,300,clover
14,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,android/guava/src/com/google/common/hash/LittleEndianByteArray.java,LittleEndianByteArray.java,179,clover
15,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,android/guava/src/com/google/common/cache/Striped64.java,Striped64.java,300,clover
16,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,android/guava-tests/test/com/google/common/net/MediaTypeTest.java,MediaTypeTest.java,95,clover
17,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,android/guava-tests/test/com/google/common/net/HttpHeadersTest.java,HttpHeadersTest.java,72,clover
18,a2bbcc3bc2b4f94666d99a98a31445b8fbd1e152,android/guava-tests/test/com/google/common/base/FinalizableReferenceQueueTest.java,FinalizableReferenceQueueTest.java,151,clover
