,commit_hash,file_path,filename,action,changes
0,5baa22148e7d8c1ff0919e516656ec460457ab6c,integration-tests/src/test/resources/hadoop/batch_hadoop_queries.json,batch_hadoop_queries.json,5,"{'added': [(18, '            ""typeSignature"": ""STRING"",'), (29, '            ""typeSignature"": ""COMPLEX<thetaSketch>"",'), (40, '            ""typeSignature"": ""COMPLEX<thetaSketch>"",'), (51, '            ""typeSignature"": ""LONG"",'), (62, '            ""typeSignature"": ""STRING"",')], 'deleted': []}"
1,5baa22148e7d8c1ff0919e516656ec460457ab6c,integration-tests/src/test/resources/queries/twitterstream_queries.json,twitterstream_queries.json,5,"{'added': [(599, '                        ""typeSignature"": ""STRING"",'), (622, '                        ""typeSignature"": ""STRING"",'), (645, '                        ""typeSignature"": ""STRING"",')], 'deleted': []}"
2,5baa22148e7d8c1ff0919e516656ec460457ab6c,integration-tests/src/test/resources/queries/wikipedia_editstream_queries.json,wikipedia_editstream_queries.json,5,"{'added': [(1405, '                        ""typeSignature"": ""STRING"",'), (1416, '                        ""typeSignature"": ""STRING"",')], 'deleted': []}"
3,ddc68c6a816bb1d0a0d657c80feee5e7fbd199b7,integration-tests/src/test/resources/indexer/wikipedia_index_task_with_dimension_spec.json,wikipedia_index_task_with_dimension_spec.json,1,"{'added': [(1, '{'), (2, '  ""type"": ""index"",'), (3, '  ""spec"": {'), (4, '    ""dataSchema"": {'), (5, '      ""dataSource"": ""%%DATASOURCE%%"",'), (6, '      ""metricsSpec"": ['), (7, '        {'), (8, '          ""type"": ""count"",'), (9, '          ""name"": ""count""'), (10, '        },'), (11, '        {'), (12, '          ""type"": ""doubleSum"",'), (13, '          ""name"": ""added"",'), (14, '          ""fieldName"": ""added""'), (15, '        },'), (16, '        {'), (17, '          ""type"": ""doubleSum"",'), (18, '          ""name"": ""deleted"",'), (19, '          ""fieldName"": ""deleted""'), (20, '        },'), (21, '        {'), (22, '          ""type"": ""doubleSum"",'), (23, '          ""name"": ""delta"",'), (24, '          ""fieldName"": ""delta""'), (25, '        },'), (26, '        {'), (27, '          ""name"": ""thetaSketch"",'), (28, '          ""type"": ""thetaSketch"",'), (29, '          ""fieldName"": ""user""'), (30, '        },'), (31, '        {'), (32, '          ""name"": ""quantilesDoublesSketch"",'), (33, '          ""type"": ""quantilesDoublesSketch"",'), (34, '          ""fieldName"": ""delta""'), (35, '        },'), (36, '        {'), (37, '          ""name"": ""HLLSketchBuild"",'), (38, '          ""type"": ""HLLSketchBuild"",'), (39, '          ""fieldName"": ""user""'), (40, '        }'), (41, '      ],'), (42, '      ""granularitySpec"": {'), (43, '        ""segmentGranularity"": ""DAY"",'), (44, '        ""queryGranularity"": ""DAY"",'), (45, '        ""intervals"" : [ ""2013-08-31/2013-09-02"" ]'), (46, '      },'), (47, '      ""parser"": {'), (48, '        ""parseSpec"": {'), (49, '          ""format"" : ""json"",'), (50, '          ""timestampSpec"": {'), (51, '            ""column"": ""timestamp""'), (52, '          },'), (53, '          ""dimensionsSpec"": {'), (54, '            ""dimensions"": ['), (55, '              ""page"",'), (56, '              {""type"": ""string"", ""name"": ""language"", ""createBitmapIndex"": false},'), (57, '              ""user"",'), (58, '              ""unpatrolled"",'), (59, '              ""newPage"",'), (60, '              ""robot"",'), (61, '              ""anonymous"",'), (62, '              ""namespace"",'), (63, '              ""continent"",'), (64, '              ""country"",'), (65, '              ""region"",'), (66, '              ""city""'), (67, '            ]'), (68, '          }'), (69, '        }'), (70, '      }'), (71, '    },'), (72, '    ""ioConfig"": {'), (73, '      ""type"": ""index"",'), (74, '      ""firehose"": {'), (75, '        ""type"": ""local"",'), (76, '        ""baseDir"": ""/resources/data/batch_index/json"",'), (77, '        ""filter"": ""wikipedia_index_data*""'), (78, '      }'), (79, '    },'), (80, '    ""tuningConfig"": {'), (81, '      ""type"": ""index"",'), (82, '      ""maxRowsPerSegment"": 3,'), (83, '      ""awaitSegmentAvailabilityTimeoutMillis"": %%SEGMENT_AVAIL_TIMEOUT_MILLIS%%'), (84, '    }'), (85, '  }'), (86, '}')], 'deleted': []}"
4,8e7e679984e95465f87dd97dad9022aacd00af04,extensions-contrib/opentsdb-emitter/src/main/resources/defaultMetrics.json,defaultMetrics.json,5,"{'added': [(31, '  ""jetty/threadPool/total"": [],'), (32, '  ""jetty/threadPool/idle"": [],'), (33, '  ""jetty/threadPool/busy"": [],'), (34, '  ""jetty/threadPool/isLowOnThreads"": [],'), (35, '  ""jetty/threadPool/min"": [],'), (36, '  ""jetty/threadPool/max"": [],'), (37, '  ""jetty/threadPool/queueSize"": [],')], 'deleted': []}"
5,8e7e679984e95465f87dd97dad9022aacd00af04,extensions-contrib/statsd-emitter/src/main/resources/defaultMetricDimensions.json,defaultMetricDimensions.json,5,"{'added': [(133, '  ""historical-segment/count"" : { ""dimensions"" : [""dataSource"", ""tier"", ""priority""], ""type"" : ""gauge"" },'), (134, ''), (135, '  ""jetty/numOpenConnections"": { ""dimensions"" : [], ""type"" : ""gauge"" },'), (136, '  ""jetty/threadPool/total"": { ""dimensions"" : [], ""type"" : ""gauge"" },'), (137, '  ""jetty/threadPool/idle"": { ""dimensions"" : [], ""type"" : ""gauge"" },'), (138, '  ""jetty/threadPool/busy"": { ""dimensions"" : [], ""type"" : ""gauge"" },'), (139, '  ""jetty/threadPool/isLowOnThreads"": { ""dimensions"" : [], ""type"" : ""gauge"" },'), (140, '  ""jetty/threadPool/min"": { ""dimensions"" : [], ""type"" : ""gauge"" },'), (141, '  ""jetty/threadPool/max"": { ""dimensions"" : [], ""type"" : ""gauge"" },'), (142, '  ""jetty/threadPool/queueSize"": { ""dimensions"" : [], ""type"" : ""gauge"" }')], 'deleted': [(133, '  ""historical-segment/count"" : { ""dimensions"" : [""dataSource"", ""tier"", ""priority""], ""type"" : ""gauge"" }')]}"
6,ba2874ee1f022d483961fe77a44b052b801f8902,integration-tests/src/test/resources/indexer/wikipedia_index_task_with_granularity_spec.json,wikipedia_index_task_with_granularity_spec.json,3,"{'added': [(42, '      ""granularitySpec"": %%GRANULARITYSPEC%%,')], 'deleted': [(42, '      ""granularitySpec"": {'), (43, '        ""segmentGranularity"": ""DAY"",'), (44, '        ""queryGranularity"": ""DAY"",'), (45, '        ""rollup"": false,'), (46, '        ""intervals"" : [ ""2013-08-31/2013-09-02"" ]'), (47, '      },')]}"
7,90640bb316283d7377cb0f1fee3c45dd4b87e68a,indexing-service/src/main/resources/hadoop.indexer.libs.version,hadoop.indexer.libs.version,1,"{'added': [(1, '${hadoop-task-libs}')], 'deleted': []}"
8,90640bb316283d7377cb0f1fee3c45dd4b87e68a,integration-tests/src/test/resources/hadoop/batch_hadoop_indexer.json,batch_hadoop_indexer.json,5,"{'added': [(68, '        ""fs.default.name"": ""hdfs://druid-it-hadoop:9000"",'), (69, '        ""fs.defaultFS"": ""hdfs://druid-it-hadoop:9000"",'), (70, '        ""dfs.datanode.address"": ""druid-it-hadoop"",'), (71, '        ""dfs.client.use.datanode.hostname"": ""true"",'), (72, '        ""dfs.datanode.use.datanode.hostname"": ""true"",'), (73, '        ""yarn.resourcemanager.hostname"": ""druid-it-hadoop"",'), (74, '        ""yarn.nodemanager.vmem-check-enabled"": ""false"",'), (75, '        ""mapreduce.job.classloader"": ""true"",'), (76, '        ""mapreduce.map.java.opts"": ""-Duser.timezone=UTC -Dfile.encoding=UTF-8"",'), (77, '        ""mapreduce.job.user.classpath.first"": ""true"",'), (78, '        ""mapreduce.reduce.java.opts"": ""-Duser.timezone=UTC -Dfile.encoding=UTF-8"",'), (79, '        ""mapreduce.map.memory.mb"": 1024,'), (80, '        ""mapreduce.reduce.memory.mb"": 1024')], 'deleted': [(68, '        ""fs.default.name"" : ""hdfs://druid-it-hadoop:9000"",'), (69, '        ""fs.defaultFS"" : ""hdfs://druid-it-hadoop:9000"",'), (70, '        ""dfs.datanode.address"" : ""druid-it-hadoop"",'), (71, '        ""dfs.client.use.datanode.hostname"" : ""true"",'), (72, '        ""dfs.datanode.use.datanode.hostname"" : ""true"",'), (73, '        ""yarn.resourcemanager.hostname"" : ""druid-it-hadoop"",'), (74, '        ""yarn.nodemanager.vmem-check-enabled"" : ""false"",'), (75, '        ""mapreduce.map.java.opts"" : ""-Duser.timezone=UTC -Dfile.encoding=UTF-8"",'), (76, '        ""mapreduce.job.user.classpath.first"" : ""true"",'), (77, '        ""mapreduce.reduce.java.opts"" : ""-Duser.timezone=UTC -Dfile.encoding=UTF-8"",'), (78, '        ""mapreduce.map.memory.mb"" : 1024,'), (79, '        ""mapreduce.reduce.memory.mb"" : 1024')]}"
9,90640bb316283d7377cb0f1fee3c45dd4b87e68a,integration-tests/src/test/resources/hadoop/wikipedia_hadoop_azure_input_index_task_template.json,wikipedia_hadoop_azure_input_index_task_template.json,3,"{'added': [(3, '  ""hadoopDependencyCoordinates"" : [${hadoop.integ.libs}],'), (97, '        ""mapreduce.map.java.opts"" : ""-Duser.timezone=UTC -Dfile.encoding=UTF-8"",'), (98, '        ""mapreduce.job.classloader"": ""true"",')], 'deleted': [(3, '  ""hadoopDependencyCoordinates"" : [""org.apache.hadoop:hadoop-client:2.8.5"", ""org.apache.hadoop:hadoop-azure:2.8.5""],'), (97, '        ""mapreduce.map.java.opts"" : ""-Duser.timezone=UTC -Dfile.encoding=UTF-8 -D"",')]}"
