,commit_hash,file_path,filename,action,changes
0,b14eb2a26c3fcbaa9d95edb569692baa0283c4ca,src/test/resources/fuzztests/1646.html.gz,1646.html.gz,1,"{'added': [], 'deleted': []}"
1,88c19434c6ab8e39ab6c9ffd4854304db57fd911,src/test/resources/fuzztests/1644.html.gz,1644.html.gz,1,"{'added': [], 'deleted': []}"
2,88c19434c6ab8e39ab6c9ffd4854304db57fd911,src/test/resources/fuzztests/39164.html,39164.html,4,"{'added': [], 'deleted': []}"
3,88c19434c6ab8e39ab6c9ffd4854304db57fd911,src/test/resources/fuzztests/39164.html.gz,39164.html.gz,1,"{'added': [], 'deleted': []}"
4,5f546b31307660fd260bb51c12a431c32c351c53,src/test/resources/fuzztests/39164.html,39164.html,1,"{'added': [], 'deleted': []}"
5,011e83f495e1b7ab768985446abc9395c35f6e5e,src/test/resources/fuzztests/1642.html.gz,1642.html.gz,1,"{'added': [], 'deleted': []}"
6,cfa5c1d0ffbf9b1b5ff749951a2d62c7ad0c09e4,src/test/resources/fuzztests/1640.html.gz,1640.html.gz,1,"{'added': [], 'deleted': []}"
7,803be570a0f6dd939ad12b6c28c34d35ee410cbc,src/test/resources/fuzztests/1639.html.gz,1639.html.gz,1,"{'added': [], 'deleted': []}"
8,6607830962b35cbf6be8a8bd8199745dbd21b067,src/test/resources/fuzztests/1638.html.gz,1638.html.gz,1,"{'added': [], 'deleted': []}"
9,f10e524a45c0690b9649240d86e6ba573fbdba0d,src/test/resources/fuzztests/1637.html,1637.html,4,"{'added': [], 'deleted': []}"
10,f10e524a45c0690b9649240d86e6ba573fbdba0d,src/test/resources/fuzztests/1637.html.gz,1637.html.gz,1,"{'added': [], 'deleted': []}"
11,3e17112a353c6483c2f2fb9485d1d120b4203cd2,src/test/resources/fuzztests/1637.html,1637.html,1,"{'added': [], 'deleted': []}"
