,commit_hash,file_path,filename,action,changes
0,1d5715f8d7ce5a662fd8150fd36e72f1c6562994,hazelcast/src/main/resources/hazelcast-config-5.1.json,hazelcast-config-5.1.json,5,"{'added': [(1648, '              ""factory-class-name"": {'), (1649, '                ""type"": ""string"",'), (1650, '                ""description"": ""Fully qualified name of the RingbufferStoreFactory implementation class.""'), (1651, '              },'), (1659, '            }')], 'deleted': [(1655, '            },'), (1656, '            ""required"": ['), (1657, '              ""class-name""'), (1658, '            ]')]}"
1,1d5715f8d7ce5a662fd8150fd36e72f1c6562994,hazelcast/src/test/resources/com/hazelcast/config/yaml/testcases/member/ringbuffer/success.json,success.json,5,"{'added': [(23, '        },'), (24, '        ""my-second-ringbuffer"": {'), (25, '          ""capacity"": 10000,'), (26, '          ""time-to-live-seconds"": 0,'), (27, '          ""backup-count"": 1,'), (28, '          ""async-backup-count"": 0,'), (29, '          ""in-memory-format"": ""BINARY"",'), (30, '          ""ringbuffer-store"": {'), (31, '            ""enabled"": true,'), (32, '            ""factory-class-name"": ""com.hazelcast.RingbufferStoreFactoryImpl"",'), (33, '            ""properties"": {'), (34, '              ""prop1"": ""prop1-value"",'), (35, '              ""prop2"": ""prop2-value""'), (36, '            }'), (37, '          },'), (38, '          ""split-brain-protection-ref"": ""splitBrainProtectionRuleWithThreeNodes"",'), (39, '          ""merge-policy"": {'), (40, '            ""class-name"": ""PutIfAbsentMergePolicy""'), (41, '          }')], 'deleted': []}"
2,cf2808730e6a44848bb551dc750439e6d80b9877,hazelcast-sql/src/main/resources/META-INF/services/com.hazelcast.DataSerializerHook,com.hazelcast.DataSerializerHook,1,"{'added': [(1, '#'), (2, '# Copyright (c) 2008-2021, Hazelcast, Inc. All Rights Reserved.'), (3, '#'), (4, '# Licensed under the Apache License, Version 2.0 (the ""License"");'), (5, '# you may not use this file except in compliance with the License.'), (6, '# You may obtain a copy of the License at'), (7, '#'), (8, '# http://www.apache.org/licenses/LICENSE-2.0'), (9, '#'), (10, '# Unless required by applicable law or agreed to in writing, software'), (11, '# distributed under the License is distributed on an ""AS IS"" BASIS,'), (12, '# WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or implied.'), (13, '# See the License for the specific language governing permissions and'), (14, '# limitations under the License.'), (15, '#'), (16, ''), (17, 'com.hazelcast.jet.sql.impl.JetSqlSerializerHook')], 'deleted': []}"
3,84cc76a00c2a21f03cb9369ca68f7381d48405fa,hazelcast-spring-tests/src/test/resources/com/hazelcast/spring/beans-applicationContext-hazelcast.xml,beans-applicationContext-hazelcast.xml,5,"{'added': [(49, '            <hz:map name=""map-with-eviction""'), (50, '                    backup-count=""0""'), (51, '                    async-backup-count=""1""'), (52, '                    max-idle-seconds=""${dummy.max.idle.seconds:7200}"">'), (53, '                <hz:eviction eviction-policy=""RANDOM""'), (54, '                             max-size-policy=""PER_PARTITION""'), (55, '                             size=""${dummy.eviction.size:5000}""/>'), (56, '            </hz:map>'), (90, '        <hz:query-caches>'), (91, '            <hz:query-cache name=""cache1"" mapName=""map1"">'), (92, '                <hz:predicate type=""sql"">__key > 12</hz:predicate>'), (93, '                <hz:batch-size>${query.cache.batch.size}</hz:batch-size>'), (94, '            </hz:query-cache>'), (95, '        </hz:query-caches>'), (96, '        <hz:metrics enabled=""${metrics.enabled}"">'), (97, '            <hz:jmx enabled=""false""/>'), (98, '            <hz:collection-frequency-seconds>42</hz:collection-frequency-seconds>'), (99, '        </hz:metrics>')], 'deleted': []}"
4,84cc76a00c2a21f03cb9369ca68f7381d48405fa,hazelcast-spring-tests/src/test/resources/com/hazelcast/spring/discoveryConfig-applicationContext-hazelcast.xml,discoveryConfig-applicationContext-hazelcast.xml,5,"{'added': [(72, '                    <hz:auto-detection enabled=""${network.auto-detection}""/>')], 'deleted': [(72, '                    <hz:auto-detection enabled=""false""/>')]}"
5,84cc76a00c2a21f03cb9369ca68f7381d48405fa,hazelcast-spring-tests/src/test/resources/com/hazelcast/spring/fullConfig-applicationContext-hazelcast.xml,fullConfig-applicationContext-hazelcast.xml,5,"{'added': [(204, '                        <hz:ttl>${failure.detector.ttl}</hz:ttl>'), (449, '                        <hz:batch-size>${query.cache.batch.size}</hz:batch-size>'), (583, '                    <hz:data-serializable-factory factory-id=""${test.factory.id}""'), (912, '                <hz:attribute name=""cluster.name"">${cluster.name}</hz:attribute>')], 'deleted': [(204, '                        <hz:ttl>1</hz:ttl>'), (449, '                        <hz:batch-size>12</hz:batch-size>'), (583, '                    <hz:data-serializable-factory factory-id=""1""'), (912, '                <hz:attribute name=""cluster.name"">spring-cluster</hz:attribute>')]}"
6,84cc76a00c2a21f03cb9369ca68f7381d48405fa,hazelcast-spring-tests/src/test/resources/com/hazelcast/spring/node-client-applicationContext-hazelcast.xml,node-client-applicationContext-hazelcast.xml,5,"{'added': [(188, '                          store-initial-delay-seconds=""23"" store-interval-seconds=""${preloader.storeIntervalSeconds}""/>'), (588, '            <hz:size unit=""${native.memory.unit}"" value=""256""/>'), (589, '            <hz:persistent-memory enabled=""false"" mode=""${persistent.memory.mode}"">'), (591, '                    <hz:directory numa-node=""${numa.node.first}"">/mnt/pmem0</hz:directory>')], 'deleted': [(188, '                          store-initial-delay-seconds=""23"" store-interval-seconds=""42""/>'), (588, '            <hz:size unit=""GIGABYTES"" value=""256""/>'), (589, '            <hz:persistent-memory enabled=""false"" mode=""MOUNTED"">'), (591, '                    <hz:directory numa-node=""0"">/mnt/pmem0</hz:directory>')]}"
7,84cc76a00c2a21f03cb9369ca68f7381d48405fa,hazelcast-spring-tests/src/test/resources/hazelcast-default.properties,hazelcast-default.properties,5,"{'added': [(37, 'dummy.eviction.size=1983'), (38, 'failure.detector.ttl=1'), (39, 'query.cache.batch.size=12'), (40, 'metrics.enabled=false'), (41, 'preloader.storeIntervalSeconds=42'), (42, 'persistent.memory.mode=MOUNTED'), (43, 'numa.node.first=0'), (44, 'native.memory.unit=GIGABYTES'), (45, 'network.auto-detection=false'), (46, 'test.factory.id=1')], 'deleted': []}"
8,84cc76a00c2a21f03cb9369ca68f7381d48405fa,hazelcast-spring/src/main/resources/hazelcast-spring-5.1.xsd,hazelcast-spring-5.1.xsd,5,"{'added': [(1496, '        <xs:attribute name=""factory-id"" type=""parameterized-integer"" use=""required""/>'), (2349, '            <xs:element name=""timeout-milliseconds"" type=""parameterized-integer"" minOccurs=""0"" default=""1000"">'), (2354, '            <xs:element name=""ttl"" type=""parameterized-integer"" minOccurs=""0"" default=""255"">'), (2363, '            <xs:element name=""parallel-mode"" type=""parameterized-boolean"" minOccurs=""0"" default=""true"">'), (2368, '            <xs:element name=""fail-fast-on-startup"" type=""parameterized-boolean"" minOccurs=""0"" default=""true"">'), (2376, '            <xs:element name=""max-attempts"" type=""parameterized-integer"" minOccurs=""0"" default=""2"">'), (2383, '            <xs:element name=""interval-milliseconds"" type=""parameterized-integer"" minOccurs=""0"" default=""1000"">'), (2389, '        <xs:attribute name=""enabled"" type=""parameterized-boolean"" default=""false"">'), (3177, '            <xs:pattern value=""[$#]\\{([^=^:]+)(:.*)?\\}""/>'), (3230, '    <xs:simpleType name=""parameterized-integer"">'), (3231, '        <xs:union memberTypes=""xs:integer parameterizedValueType""/>'), (3232, '    </xs:simpleType>'), (3233, ''), (3677, '            <xs:element name=""collection-frequency-seconds"" type=""parameterized-unsigned-int"" default=""5"" minOccurs=""0"">'), (3688, '        <xs:attribute name=""enabled"" type=""parameterized-boolean"" default=""true"">'), (3883, '        <xs:attribute name=""size"" type=""parameterized-non-negative-integer"" default=""10000""/>'), (3891, '        <xs:attribute name=""size"" type=""parameterized-non-negative-integer"" default=""0""/>'), (3901, '        <xs:attribute name=""store-initial-delay-seconds"" type=""parameterized-positive-integer"" default=""600""/>'), (3902, '        <xs:attribute name=""store-interval-seconds"" type=""parameterized-positive-integer"" default=""600""/>'), (3970, '        <xs:union memberTypes=""memory-unit-enum parameterizedValueType""/>'), (3971, '    </xs:simpleType>'), (3972, ''), (3973, '    <xs:simpleType name=""memory-unit-enum"">'), (4017, '        <xs:attribute name=""enabled"" default=""false"" type=""parameterized-boolean"">'), (4035, '            <xs:union memberTypes=""persistent-memory-mode-enum parameterizedValueType""/>'), (4036, '    </xs:simpleType>'), (4037, ''), (4038, '    <xs:simpleType name=""persistent-memory-mode-enum"">'), (4057, ''), (4072, '                <xs:attribute name=""numa-node"" type=""parameterized-integer"" default=""-1"">'), (5417, '        <xs:attribute name=""enabled"" type=""parameterized-boolean"" default=""true"">')], 'deleted': [(1496, '        <xs:attribute name=""factory-id"" type=""xs:string"" use=""required""/>'), (2349, '            <xs:element name=""timeout-milliseconds"" type=""xs:integer"" minOccurs=""0"" default=""1000"">'), (2354, '            <xs:element name=""ttl"" type=""xs:integer"" minOccurs=""0"" default=""255"">'), (2363, '            <xs:element name=""parallel-mode"" type=""xs:boolean"" minOccurs=""0"" default=""true"">'), (2368, '            <xs:element name=""fail-fast-on-startup"" type=""xs:boolean"" minOccurs=""0"" default=""true"">'), (2376, '            <xs:element name=""max-attempts"" type=""xs:integer"" minOccurs=""0"" default=""2"">'), (2383, '            <xs:element name=""interval-milliseconds"" type=""xs:integer"" minOccurs=""0"" default=""1000"">'), (2389, '        <xs:attribute name=""enabled"" default=""false"">'), (3177, '            <xs:pattern value=""[$#]\\{([^=^:]+)\\}""/>'), (3673, '            <xs:element name=""collection-frequency-seconds"" type=""xs:unsignedInt"" default=""5"" minOccurs=""0"">'), (3684, '        <xs:attribute name=""enabled"" type=""xs:boolean"" default=""true"">'), (3879, '        <xs:attribute name=""size"" type=""xs:nonNegativeInteger"" default=""10000""/>'), (3887, '        <xs:attribute name=""size"" type=""xs:nonNegativeInteger"" default=""0""/>'), (3897, '        <xs:attribute name=""store-initial-delay-seconds"" type=""xs:positiveInteger"" default=""600""/>'), (3898, '        <xs:attribute name=""store-interval-seconds"" type=""xs:positiveInteger"" default=""600""/>'), (4009, '        <xs:attribute name=""enabled"" default=""false"" type=""xs:boolean"">'), (4059, '                <xs:attribute name=""numa-node"" type=""xs:int"" default=""-1"">'), (5404, '        <xs:attribute name=""enabled"" type=""xs:boolean"" default=""true"">')]}"
9,c7d5d4ed0150e9e927af1541e2e0da730df401f5,extensions/kafka/src/test/resources/log4j2.xml,log4j2.xml,1,"{'added': [(1, '<?xml version=""1.0"" encoding=""UTF-8""?>'), (2, ''), (3, '<Configuration status=""ERROR"">'), (4, '    <Appenders>'), (5, '        <Console name=""Console"" target=""SYSTEM_OUT"">'), (6, '            <PatternLayout pattern=""%d{ABSOLUTE} %5p |%X{test-name}| - [%c{1}] %t - %m%n""/>'), (7, '        </Console>'), (8, '    </Appenders>'), (9, '    <Loggers>'), (10, '        <Root level=""INFO"">'), (11, '            <AppenderRef ref=""Console""/>'), (12, '        </Root>'), (13, '        <Logger name=""com.hazelcast.jet"" level=""debug""/>'), (14, '    </Loggers>'), (15, '</Configuration>')], 'deleted': []}"
