,commit_hash,file_path,filename,action,changes
0,f8139eb489f5281a5078e84af50713b4cb03bb4d,graylog-storage-elasticsearch6/src/test/resources/org/graylog/storage/elasticsearch6/views/everySearchTypeGeneratesOneESQuery.request.ndjson,everySearchTypeGeneratesOneESQuery.request.ndjson,5,"{'added': [(2, '{""from"":0,""size"":0,""query"":{""bool"":{""must"":[{""bool"":{""filter"":[{""match_all"":{""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},{""range"":{""timestamp"":{""from"":""2018-08-23 08:02:00.247"",""to"":""2018-08-23 08:07:00.252"",""include_lower"":true,""include_upper"":false,""boost"":1.0}}},{""terms"":{""streams"":[],""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},""aggregations"":{""pivot1-series-avg(field1)"":{""avg"":{""field"":""field1""}},""timestamp-min"":{""min"":{""field"":""timestamp""}},""timestamp-max"":{""max"":{""field"":""timestamp""}}}}'), (4, '{""from"":0,""size"":0,""query"":{""bool"":{""must"":[{""bool"":{""filter"":[{""match_all"":{""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},{""range"":{""timestamp"":{""from"":""2018-08-23 08:02:00.247"",""to"":""2018-08-23 08:07:00.252"",""include_lower"":true,""include_upper"":false,""boost"":1.0}}},{""terms"":{""streams"":[],""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},""aggregations"":{""pivot2-series-max(field2)"":{""max"":{""field"":""field2""}},""timestamp-min"":{""min"":{""field"":""timestamp""}},""timestamp-max"":{""max"":{""field"":""timestamp""}}}}')], 'deleted': [(2, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""match_all"" : {                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2018-08-23 08:02:00.247"",              ""to"" : ""2018-08-23 08:07:00.252"",              ""include_lower"" : true,              ""include_upper"" : false,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [ ],            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot1-series-avg(field1)"" : {      ""avg"" : {        ""field"" : ""field1""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}'), (4, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""match_all"" : {                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2018-08-23 08:02:00.247"",              ""to"" : ""2018-08-23 08:07:00.252"",              ""include_lower"" : true,              ""include_upper"" : false,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [ ],            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot2-series-max(field2)"" : {      ""max"" : {        ""field"" : ""field2""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}')]}"
1,f8139eb489f5281a5078e84af50713b4cb03bb4d,graylog-storage-elasticsearch6/src/test/resources/org/graylog/storage/elasticsearch6/views/overridesInSearchTypeAreIncorporatedIntoGeneratedQueries.request.ndjson,overridesInSearchTypeAreIncorporatedIntoGeneratedQueries.request.ndjson,5,"{'added': [(2, '{""from"":0,""size"":0,""query"":{""bool"":{""must"":[{""bool"":{""filter"":[{""query_string"":{""query"":""production:true"",""fields"":[],""type"":""best_fields"",""default_operator"":""or"",""max_determinized_states"":10000,""allow_leading_wildcard"":false,""enable_position_increments"":true,""fuzziness"":""AUTO"",""fuzzy_prefix_length"":0,""fuzzy_max_expansions"":50,""phrase_slop"":0,""escape"":false,""auto_generate_synonyms_phrase_query"":true,""fuzzy_transpositions"":true,""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},{""range"":{""timestamp"":{""from"":""2019-09-11 10:31:52.819"",""to"":""2019-09-11 10:36:52.823"",""include_lower"":true,""include_upper"":false,""boost"":1.0}}},{""terms"":{""streams"":[""stream1""],""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},""aggregations"":{""pivot1-series-avg(field1)"":{""avg"":{""field"":""field1""}},""timestamp-min"":{""min"":{""field"":""timestamp""}},""timestamp-max"":{""max"":{""field"":""timestamp""}}}}'), (4, '{""from"":0,""size"":0,""query"":{""bool"":{""must"":[{""bool"":{""filter"":[{""query_string"":{""query"":""production:true"",""fields"":[],""type"":""best_fields"",""default_operator"":""or"",""max_determinized_states"":10000,""allow_leading_wildcard"":false,""enable_position_increments"":true,""fuzziness"":""AUTO"",""fuzzy_prefix_length"":0,""fuzzy_max_expansions"":50,""phrase_slop"":0,""escape"":false,""auto_generate_synonyms_phrase_query"":true,""fuzzy_transpositions"":true,""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},{""range"":{""timestamp"":{""from"":""2018-08-23 08:02:00.247"",""to"":""2018-08-23 08:07:00.252"",""include_lower"":true,""include_upper"":false,""boost"":1.0}}},{""terms"":{""streams"":[""stream1""],""boost"":1.0}},{""query_string"":{""query"":""source:babbage"",""fields"":[],""type"":""best_fields"",""default_operator"":""or"",""max_determinized_states"":10000,""allow_leading_wildcard"":false,""enable_position_increments"":true,""fuzziness"":""AUTO"",""fuzzy_prefix_length"":0,""fuzzy_max_expansions"":50,""phrase_slop"":0,""escape"":false,""auto_generate_synonyms_phrase_query"":true,""fuzzy_transpositions"":true,""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},""aggregations"":{""pivot2-series-max(field2)"":{""max"":{""field"":""field2""}},""timestamp-min"":{""min"":{""field"":""timestamp""}},""timestamp-max"":{""max"":{""field"":""timestamp""}}}}')], 'deleted': [(2, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""query_string"" : {                  ""query"" : ""production:true"",                  ""fields"" : [ ],                  ""use_dis_max"" : true,                  ""tie_breaker"" : 0.0,                  ""default_operator"" : ""or"",                  ""auto_generate_phrase_queries"" : false,                  ""max_determinized_states"" : 10000,                  ""allow_leading_wildcard"" : false,                  ""enable_position_increments"" : true,                  ""fuzziness"" : ""AUTO"",                  ""fuzzy_prefix_length"" : 0,                  ""fuzzy_max_expansions"" : 50,                  ""phrase_slop"" : 0,                  ""escape"" : false,                  ""split_on_whitespace"" : true,                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2019-09-11 10:31:52.819"",              ""to"" : ""2019-09-11 10:36:52.823"",              ""include_lower"" : true,              ""include_upper"" : false,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [              ""stream1""            ],            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot1-series-avg(field1)"" : {      ""avg"" : {        ""field"" : ""field1""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}'), (4, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""query_string"" : {                  ""query"" : ""production:true"",                  ""fields"" : [ ],                  ""use_dis_max"" : true,                  ""tie_breaker"" : 0.0,                  ""default_operator"" : ""or"",                  ""auto_generate_phrase_queries"" : false,                  ""max_determinized_states"" : 10000,                  ""allow_leading_wildcard"" : false,                  ""enable_position_increments"" : true,                  ""fuzziness"" : ""AUTO"",                  ""fuzzy_prefix_length"" : 0,                  ""fuzzy_max_expansions"" : 50,                  ""phrase_slop"" : 0,                  ""escape"" : false,                  ""split_on_whitespace"" : true,                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2018-08-23 08:02:00.247"",              ""to"" : ""2018-08-23 08:07:00.252"",              ""include_lower"" : true,              ""include_upper"" : false,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [              ""stream1""            ],            ""boost"" : 1.0          }        },        {          ""query_string"" : {            ""query"" : ""source:babbage"",            ""fields"" : [ ],            ""use_dis_max"" : true,            ""tie_breaker"" : 0.0,            ""default_operator"" : ""or"",            ""auto_generate_phrase_queries"" : false,            ""max_determinized_states"" : 10000,            ""allow_leading_wildcard"" : false,            ""enable_position_increments"" : true,            ""fuzziness"" : ""AUTO"",            ""fuzzy_prefix_length"" : 0,            ""fuzzy_max_expansions"" : 50,            ""phrase_slop"" : 0,            ""escape"" : false,            ""split_on_whitespace"" : true,            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot2-series-max(field2)"" : {      ""max"" : {        ""field"" : ""field2""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}')]}"
2,f8139eb489f5281a5078e84af50713b4cb03bb4d,graylog-storage-elasticsearch6/src/test/resources/org/graylog/storage/elasticsearch6/views/timerangeOverridesAffectIndicesSelection.request.ndjson,timerangeOverridesAffectIndicesSelection.request.ndjson,5,"{'added': [(2, '{""from"":0,""size"":0,""query"":{""bool"":{""must"":[{""bool"":{""filter"":[{""query_string"":{""query"":""production:true"",""fields"":[],""type"":""best_fields"",""default_operator"":""or"",""max_determinized_states"":10000,""allow_leading_wildcard"":false,""enable_position_increments"":true,""fuzziness"":""AUTO"",""fuzzy_prefix_length"":0,""fuzzy_max_expansions"":50,""phrase_slop"":0,""escape"":false,""auto_generate_synonyms_phrase_query"":true,""fuzzy_transpositions"":true,""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},{""range"":{""timestamp"":{""from"":""2019-09-11 10:31:52.819"",""to"":""2019-09-11 10:36:52.823"",""include_lower"":true,""include_upper"":false,""boost"":1.0}}},{""terms"":{""streams"":[""stream1""],""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},""aggregations"":{""pivot1-series-avg(field1)"":{""avg"":{""field"":""field1""}},""timestamp-min"":{""min"":{""field"":""timestamp""}},""timestamp-max"":{""max"":{""field"":""timestamp""}}}}'), (4, '{""from"":0,""size"":0,""query"":{""bool"":{""must"":[{""bool"":{""filter"":[{""query_string"":{""query"":""production:true"",""fields"":[],""type"":""best_fields"",""default_operator"":""or"",""max_determinized_states"":10000,""allow_leading_wildcard"":false,""enable_position_increments"":true,""fuzziness"":""AUTO"",""fuzzy_prefix_length"":0,""fuzzy_max_expansions"":50,""phrase_slop"":0,""escape"":false,""auto_generate_synonyms_phrase_query"":true,""fuzzy_transpositions"":true,""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},{""range"":{""timestamp"":{""from"":""2018-08-23 08:02:00.247"",""to"":""2018-08-23 08:07:00.252"",""include_lower"":true,""include_upper"":false,""boost"":1.0}}},{""terms"":{""streams"":[""stream1""],""boost"":1.0}},{""query_string"":{""query"":""source:babbage"",""fields"":[],""type"":""best_fields"",""default_operator"":""or"",""max_determinized_states"":10000,""allow_leading_wildcard"":false,""enable_position_increments"":true,""fuzziness"":""AUTO"",""fuzzy_prefix_length"":0,""fuzzy_max_expansions"":50,""phrase_slop"":0,""escape"":false,""auto_generate_synonyms_phrase_query"":true,""fuzzy_transpositions"":true,""boost"":1.0}}],""adjust_pure_negative"":true,""boost"":1.0}},""aggregations"":{""pivot2-series-max(field2)"":{""max"":{""field"":""field2""}},""timestamp-min"":{""min"":{""field"":""timestamp""}},""timestamp-max"":{""max"":{""field"":""timestamp""}}}}')], 'deleted': [(2, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""query_string"" : {                  ""query"" : ""production:true"",                  ""fields"" : [ ],                  ""use_dis_max"" : true,                  ""tie_breaker"" : 0.0,                  ""default_operator"" : ""or"",                  ""auto_generate_phrase_queries"" : false,                  ""max_determinized_states"" : 10000,                  ""allow_leading_wildcard"" : false,                  ""enable_position_increments"" : true,                  ""fuzziness"" : ""AUTO"",                  ""fuzzy_prefix_length"" : 0,                  ""fuzzy_max_expansions"" : 50,                  ""phrase_slop"" : 0,                  ""escape"" : false,                  ""split_on_whitespace"" : true,                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2019-09-11 10:31:52.819"",              ""to"" : ""2019-09-11 10:36:52.823"",              ""include_lower"" : true,              ""include_upper"" : false,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [              ""stream1""            ],            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot1-series-avg(field1)"" : {      ""avg"" : {        ""field"" : ""field1""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}'), (4, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""query_string"" : {                  ""query"" : ""production:true"",                  ""fields"" : [ ],                  ""use_dis_max"" : true,                  ""tie_breaker"" : 0.0,                  ""default_operator"" : ""or"",                  ""auto_generate_phrase_queries"" : false,                  ""max_determinized_states"" : 10000,                  ""allow_leading_wildcard"" : false,                  ""enable_position_increments"" : true,                  ""fuzziness"" : ""AUTO"",                  ""fuzzy_prefix_length"" : 0,                  ""fuzzy_max_expansions"" : 50,                  ""phrase_slop"" : 0,                  ""escape"" : false,                  ""split_on_whitespace"" : true,                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2018-08-23 08:02:00.247"",              ""to"" : ""2018-08-23 08:07:00.252"",              ""include_lower"" : true,              ""include_upper"" : false,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [              ""stream1""            ],            ""boost"" : 1.0          }        },        {          ""query_string"" : {            ""query"" : ""source:babbage"",            ""fields"" : [ ],            ""use_dis_max"" : true,            ""tie_breaker"" : 0.0,            ""default_operator"" : ""or"",            ""auto_generate_phrase_queries"" : false,            ""max_determinized_states"" : 10000,            ""allow_leading_wildcard"" : false,            ""enable_position_increments"" : true,            ""fuzziness"" : ""AUTO"",            ""fuzzy_prefix_length"" : 0,            ""fuzzy_max_expansions"" : 50,            ""phrase_slop"" : 0,            ""escape"" : false,            ""split_on_whitespace"" : true,            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot2-series-max(field2)"" : {      ""max"" : {        ""field"" : ""field2""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}')]}"
3,db558013ca00b7431fa9285911ae4ee2754d5bf1,graylog-storage-elasticsearch6/src/test/resources/org/graylog/storage/elasticsearch6/views/everySearchTypeGeneratesOneESQuery.request.ndjson,everySearchTypeGeneratesOneESQuery.request.ndjson,5,"{'added': [(2, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""match_all"" : {                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2018-08-23 08:02:00.247"",              ""to"" : ""2018-08-23 08:07:00.252"",              ""include_lower"" : true,              ""include_upper"" : false,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [ ],            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot1-series-avg(field1)"" : {      ""avg"" : {        ""field"" : ""field1""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}'), (4, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""match_all"" : {                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2018-08-23 08:02:00.247"",              ""to"" : ""2018-08-23 08:07:00.252"",              ""include_lower"" : true,              ""include_upper"" : false,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [ ],            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot2-series-max(field2)"" : {      ""max"" : {        ""field"" : ""field2""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}')], 'deleted': [(2, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""match_all"" : {                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2018-08-23 08:02:00.247"",              ""to"" : ""2018-08-23 08:07:00.252"",              ""include_lower"" : true,              ""include_upper"" : true,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [ ],            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot1-series-avg(field1)"" : {      ""avg"" : {        ""field"" : ""field1""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}'), (4, '{  ""from"" : 0,  ""size"" : 0,  ""query"" : {    ""bool"" : {      ""must"" : [        {          ""bool"" : {            ""filter"" : [              {                ""match_all"" : {                  ""boost"" : 1.0                }              }            ],            ""disable_coord"" : false,            ""adjust_pure_negative"" : true,            ""boost"" : 1.0          }        },        {          ""range"" : {            ""timestamp"" : {              ""from"" : ""2018-08-23 08:02:00.247"",              ""to"" : ""2018-08-23 08:07:00.252"",              ""include_lower"" : true,              ""include_upper"" : true,              ""boost"" : 1.0            }          }        },        {          ""terms"" : {            ""streams"" : [ ],            ""boost"" : 1.0          }        }      ],      ""disable_coord"" : false,      ""adjust_pure_negative"" : true,      ""boost"" : 1.0    }  },  ""aggregations"" : {    ""pivot2-series-max(field2)"" : {      ""max"" : {        ""field"" : ""field2""      }    },    ""timestamp-min"" : {      ""min"" : {        ""field"" : ""timestamp""      }    },    ""timestamp-max"" : {      ""max"" : {        ""field"" : ""timestamp""      }    }  }}')]}"
4,db558013ca00b7431fa9285911ae4ee2754d5bf1,graylog-storage-elasticsearch6/src/test/resources/org/graylog/storage/elasticsearch6/views/export/messages.json,messages.json,5,"{'added': [(39, '            ""timestamp"": ""2015-01-01 01:59:59.999"",')], 'deleted': [(39, '            ""timestamp"": ""2015-01-01 02:00:00.000"",')]}"
