,commit_hash,file_path,filename,action,changes
0,8aac45ab696a56e19ad9a673d50b996af7667f4d,repository/src/main/resources/META-INF/persistence.xml,persistence.xml,5,"{'added': [(26, '<persistence xmlns=""http://java.sun.com/xml/ns/persistence"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" version=""1.0"" xsi:schemaLocation=""http://java.sun.com/xml/ns/persistence http://java.sun.com/xml/ns/persistence/persistence_1_0.xsd"">')], 'deleted': [(26, '<persistence version=""1.0""'), (27, '  xmlns=""http://java.sun.com/xml/ns/persistence"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""'), (28, '  xsi:schemaLocation=""http://java.sun.com/xml/ns/persistence http://java.sun.com/xml/ns/persistence/persistence_1_0.xsd"">'), (29, ''), (31, '')]}"
1,8aac45ab696a56e19ad9a673d50b996af7667f4d,repository/src/main/resources/applicationContext.xml,applicationContext.xml,5,"{'added': [(26, '<beans xmlns=""http://www.springframework.org/schema/beans"" xmlns:aop=""http://www.springframework.org/schema/aop"" xmlns:context=""http://www.springframework.org/schema/context"" xmlns:jpa=""http://www.springframework.org/schema/data/jpa"" xmlns:security=""http://www.springframework.org/schema/security"" xmlns:tx=""http://www.springframework.org/schema/tx"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-3.2.xsd http://www.springframework.org/schema/data/jpa http://www.springframework.org/schema/data/jpa/spring-jpa.xsd"">'), (27, '  <jpa:repositories base-package=""com.iluwatar"" base-class=""org.springframework.data.jpa.repository.support.SimpleJpaRepository"" />'), (31, '  <bean id=""dataSource"" class=""org.apache.commons.dbcp.BasicDataSource"" destroy-method=""close"">'), (37, '  <bean id=""entityManagerFactory"" class=""org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean"">')], 'deleted': [(26, '<beans xmlns=""http://www.springframework.org/schema/beans"" xmlns:aop=""http://www.springframework.org/schema/aop""'), (27, '  xmlns:context=""http://www.springframework.org/schema/context""'), (28, '  xmlns:security=""http://www.springframework.org/schema/security"" xmlns:tx=""http://www.springframework.org/schema/tx""'), (29, '  xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:jpa=""http://www.springframework.org/schema/data/jpa""'), (30, '  xsi:schemaLocation=""http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-3.2.xsd http://www.springframework.org/schema/data/jpa http://www.springframework.org/schema/data/jpa/spring-jpa.xsd"">'), (31, ''), (32, '  <jpa:repositories base-package=""com.iluwatar""'), (33, '    base-class=""org.springframework.data.jpa.repository.support.SimpleJpaRepository"" />'), (34, ''), (38, ''), (39, '  <bean id=""dataSource"" class=""org.apache.commons.dbcp.BasicDataSource""'), (40, '    destroy-method=""close"">'), (46, ''), (47, '  <bean id=""entityManagerFactory""'), (48, '    class=""org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean"">')]}"
2,8aac45ab696a56e19ad9a673d50b996af7667f4d,repository/src/main/resources/logback.xml,logback.xml,5,"{'added': [(1, '<?xml version=""1.0"" encoding=""UTF-8""?>'), (27, '  <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (28, '    <file>repository.log</file>'), (29, '    <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (30, '      <fileNamePattern>repository-%d.log</fileNamePattern>'), (31, '      <maxHistory>5</maxHistory>'), (32, '    </rollingPolicy>'), (33, '    <encoder>'), (34, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (35, '    </encoder>'), (36, '  </appender>'), (37, '  <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '    <encoder>'), (39, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '    </encoder>'), (41, '  </appender>'), (42, '  <logger name=""com.iluwatar"" additivity=""false"">'), (43, '    <level value=""DEBUG"" />'), (44, '    <appender-ref ref=""STDOUT"" />'), (45, '  </logger>'), (46, '  <root level=""WARN"">'), (47, '    <appender-ref ref=""FILE"" />'), (48, '  </root>')], 'deleted': [(26, '    <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (27, '        <file>repository.log</file>'), (28, '        <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (29, '            <fileNamePattern>repository-%d.log</fileNamePattern>'), (30, '            <maxHistory>5</maxHistory>'), (31, '        </rollingPolicy>'), (32, '        <encoder>'), (33, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (34, '        </encoder>'), (35, '    </appender>'), (36, ''), (37, '    <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '        <encoder>'), (39, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '        </encoder>'), (41, '    </appender>'), (42, ''), (43, '    <logger name=""com.iluwatar"" additivity=""false"">'), (44, '        <level value=""DEBUG""/>'), (45, '        <appender-ref ref=""STDOUT""/>'), (46, '    </logger>'), (47, ''), (48, '    <root level=""WARN"">'), (49, '        <appender-ref ref=""FILE""/>'), (50, '    </root>'), (51, '')]}"
3,8aac45ab696a56e19ad9a673d50b996af7667f4d,service-layer/src/main/resources/logback.xml,logback.xml,5,"{'added': [(1, '<?xml version=""1.0"" encoding=""UTF-8""?>'), (27, '  <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (28, '    <file>service-layer.log</file>'), (29, '    <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (30, '      <fileNamePattern>service-layer-%d.log</fileNamePattern>'), (31, '      <maxHistory>5</maxHistory>'), (32, '    </rollingPolicy>'), (33, '    <encoder>'), (34, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (35, '    </encoder>'), (36, '  </appender>'), (37, '  <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '    <encoder>'), (39, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '    </encoder>'), (41, '  </appender>'), (42, '  <logger name=""com.iluwatar"" additivity=""false"">'), (43, '    <level value=""DEBUG"" />'), (44, '    <appender-ref ref=""FILE"" />'), (45, '    <appender-ref ref=""STDOUT"" />'), (46, '  </logger>'), (47, '  <logger name=""org.hibernate"" additivity=""false"">'), (48, '    <level value=""ERROR"" />'), (49, '    <appender-ref ref=""STDOUT"" />'), (50, '  </logger>'), (51, '  <root level=""WARN"">'), (52, '    <appender-ref ref=""STDOUT"" />'), (53, '  </root>')], 'deleted': [(26, '    <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (27, '        <file>service-layer.log</file>'), (28, '        <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (29, '            <fileNamePattern>service-layer-%d.log</fileNamePattern>'), (30, '            <maxHistory>5</maxHistory>'), (31, '        </rollingPolicy>'), (32, '        <encoder>'), (33, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (34, '        </encoder>'), (35, '    </appender>'), (36, ''), (37, '    <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '        <encoder>'), (39, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '        </encoder>'), (41, '    </appender>'), (42, ''), (43, '    <logger name=""com.iluwatar"" additivity=""false"">'), (44, '        <level value=""DEBUG""/>'), (45, '        <appender-ref ref=""FILE""/>'), (46, '        <appender-ref ref=""STDOUT""/>'), (47, '    </logger>'), (48, ''), (49, '    <logger name=""org.hibernate"" additivity=""false"">'), (50, '        <level value=""ERROR""/>'), (51, '        <appender-ref ref=""STDOUT""/>'), (52, '    </logger>'), (53, ''), (54, '    <root level=""WARN"">'), (55, '        <appender-ref ref=""STDOUT""/>'), (56, '    </root>'), (57, '')]}"
4,656b441e296f712a9d2559f67e3b4b5729d7ba32,double-checked-locking/src/main/resources/logback.xml,logback.xml,5,"{'added': [(1, '<?xml version=""1.0"" encoding=""UTF-8""?>'), (27, '  <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (28, '    <file>double-checked-locking.log</file>'), (29, '    <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (30, '      <fileNamePattern>double-checked-locking-%d.log</fileNamePattern>'), (31, '      <maxHistory>5</maxHistory>'), (32, '    </rollingPolicy>'), (33, '    <encoder>'), (34, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (35, '    </encoder>'), (36, '  </appender>'), (37, '  <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '    <encoder>'), (39, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '    </encoder>'), (41, '  </appender>'), (42, '  <logger name=""com.iluwatar"" additivity=""false"">'), (43, '    <level value=""DEBUG"" />'), (44, '    <appender-ref ref=""FILE"" />'), (45, '  </logger>'), (46, '  <root level=""WARN"">'), (47, '    <appender-ref ref=""STDOUT"" />'), (48, '  </root>')], 'deleted': [(26, '    <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (27, '        <file>double-checked-locking.log</file>'), (28, '        <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (29, '            <fileNamePattern>double-checked-locking-%d.log</fileNamePattern>'), (30, '            <maxHistory>5</maxHistory>'), (31, '        </rollingPolicy>'), (32, '        <encoder>'), (33, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (34, '        </encoder>'), (35, '    </appender>'), (36, ''), (37, '    <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '        <encoder>'), (39, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '        </encoder>'), (41, '    </appender>'), (42, ''), (43, '    <logger name=""com.iluwatar"" additivity=""false"">'), (44, '        <level value=""DEBUG""/>'), (45, '        <appender-ref ref=""FILE""/>'), (46, '    </logger>'), (47, ''), (48, '    <root level=""WARN"">'), (49, '        <appender-ref ref=""STDOUT""/>'), (50, '    </root>'), (51, '')]}"
5,656b441e296f712a9d2559f67e3b4b5729d7ba32,eip-publish-subscribe/src/main/resources/logback.xml,logback.xml,5,"{'added': [(1, '<?xml version=""1.0"" encoding=""UTF-8""?>'), (27, '  <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (28, '    <file>publish-subscribe.log</file>'), (29, '    <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (30, '      <fileNamePattern>publish-subscribe-%d.log</fileNamePattern>'), (31, '      <maxHistory>5</maxHistory>'), (32, '    </rollingPolicy>'), (33, '    <encoder>'), (34, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (35, '    </encoder>'), (36, '  </appender>'), (37, '  <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '    <encoder>'), (39, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '    </encoder>'), (41, '  </appender>'), (42, '  <logger name=""com.iluwatar"" additivity=""false"">'), (43, '    <level value=""DEBUG"" />'), (44, '    <appender-ref ref=""FILE"" />'), (45, '  </logger>'), (46, '  <root level=""WARN"">'), (47, '    <appender-ref ref=""STDOUT"" />'), (48, '  </root>')], 'deleted': [(26, '    <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (27, '        <file>publish-subscribe.log</file>'), (28, '        <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (29, '            <fileNamePattern>publish-subscribe-%d.log</fileNamePattern>'), (30, '            <maxHistory>5</maxHistory>'), (31, '        </rollingPolicy>'), (32, '        <encoder>'), (33, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (34, '        </encoder>'), (35, '    </appender>'), (36, ''), (37, '    <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '        <encoder>'), (39, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '        </encoder>'), (41, '    </appender>'), (42, ''), (43, '    <logger name=""com.iluwatar"" additivity=""false"">'), (44, '        <level value=""DEBUG""/>'), (45, '        <appender-ref ref=""FILE""/>'), (46, '    </logger>'), (47, ''), (48, '    <root level=""WARN"">'), (49, '        <appender-ref ref=""STDOUT""/>'), (50, '    </root>'), (51, '')]}"
6,656b441e296f712a9d2559f67e3b4b5729d7ba32,layers/src/main/resources/META-INF/persistence.xml,persistence.xml,5,"{'added': [(26, '<persistence xmlns=""http://java.sun.com/xml/ns/persistence"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" version=""1.0"" xsi:schemaLocation=""http://java.sun.com/xml/ns/persistence http://java.sun.com/xml/ns/persistence/persistence_1_0.xsd"">'), (28, '</persistence>')], 'deleted': [(26, '<persistence version=""1.0""'), (27, '  xmlns=""http://java.sun.com/xml/ns/persistence"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance""'), (28, '  xsi:schemaLocation=""http://java.sun.com/xml/ns/persistence http://java.sun.com/xml/ns/persistence/persistence_1_0.xsd"">'), (29, ''), (31, ''), (32, '</persistence>')]}"
7,656b441e296f712a9d2559f67e3b4b5729d7ba32,layers/src/main/resources/applicationContext.xml,applicationContext.xml,5,"{'added': [(26, '<beans xmlns=""http://www.springframework.org/schema/beans"" xmlns:aop=""http://www.springframework.org/schema/aop"" xmlns:context=""http://www.springframework.org/schema/context"" xmlns:jpa=""http://www.springframework.org/schema/data/jpa"" xmlns:security=""http://www.springframework.org/schema/security"" xmlns:tx=""http://www.springframework.org/schema/tx"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemaLocation=""http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-3.2.xsd http://www.springframework.org/schema/data/jpa http://www.springframework.org/schema/data/jpa/spring-jpa-1.0.xsd http://www.springframework.org/schema/tx http://www.springframework.org/schema/tx/spring-tx.xsd"">'), (32, '  <bean id=""dataSource"" class=""org.apache.commons.dbcp.BasicDataSource"" destroy-method=""close"">'), (38, '  <bean id=""entityManagerFactory"" class=""org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean"">')], 'deleted': [(26, '<beans xmlns=""http://www.springframework.org/schema/beans"" xmlns:aop=""http://www.springframework.org/schema/aop""'), (27, '  xmlns:context=""http://www.springframework.org/schema/context""'), (28, '  xmlns:security=""http://www.springframework.org/schema/security"" xmlns:tx=""http://www.springframework.org/schema/tx""'), (29, '  xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns:jpa=""http://www.springframework.org/schema/data/jpa""'), (30, '  xsi:schemaLocation=""http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-3.2.xsd http://www.springframework.org/schema/data/jpa http://www.springframework.org/schema/data/jpa/spring-jpa-1.0.xsd http://www.springframework.org/schema/tx http://www.springframework.org/schema/tx/spring-tx.xsd"">'), (31, ''), (33, ''), (35, ''), (39, ''), (40, '  <bean id=""dataSource"" class=""org.apache.commons.dbcp.BasicDataSource""'), (41, '    destroy-method=""close"">'), (47, ''), (48, '  <bean id=""entityManagerFactory""'), (49, '    class=""org.springframework.orm.jpa.LocalContainerEntityManagerFactoryBean"">')]}"
8,656b441e296f712a9d2559f67e3b4b5729d7ba32,layers/src/main/resources/logback.xml,logback.xml,5,"{'added': [(1, '<?xml version=""1.0"" encoding=""UTF-8""?>'), (27, '  <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (28, '    <file>layers.log</file>'), (29, '    <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (30, '      <fileNamePattern>layers-%d.log</fileNamePattern>'), (31, '      <maxHistory>5</maxHistory>'), (32, '    </rollingPolicy>'), (33, '    <encoder>'), (34, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (35, '    </encoder>'), (36, '  </appender>'), (37, '  <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '    <encoder>'), (39, '      <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '    </encoder>'), (41, '  </appender>'), (42, '  <logger name=""com.iluwatar"" additivity=""false"">'), (43, '    <level value=""DEBUG"" />'), (44, '    <appender-ref ref=""FILE"" />'), (45, '  </logger>'), (46, '  <logger name=""org.hibernate"" additivity=""false"">'), (47, '    <level value=""ERROR"" />'), (48, '    <appender-ref ref=""STDOUT"" />'), (49, '  </logger>'), (50, '  <root level=""WARN"">'), (51, '    <appender-ref ref=""STDOUT"" />'), (52, '  </root>')], 'deleted': [(26, '    <appender name=""FILE"" class=""ch.qos.logback.core.rolling.RollingFileAppender"">'), (27, '        <file>layers.log</file>'), (28, '        <rollingPolicy class=""ch.qos.logback.core.rolling.TimeBasedRollingPolicy"">'), (29, '            <fileNamePattern>layers-%d.log</fileNamePattern>'), (30, '            <maxHistory>5</maxHistory>'), (31, '        </rollingPolicy>'), (32, '        <encoder>'), (33, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (34, '        </encoder>'), (35, '    </appender>'), (36, ''), (37, '    <appender name=""STDOUT"" class=""ch.qos.logback.core.ConsoleAppender"">'), (38, '        <encoder>'), (39, '            <pattern>%-5p [%d{ISO8601,UTC}] %c: %m%n</pattern>'), (40, '        </encoder>'), (41, '    </appender>'), (42, ''), (43, '    <logger name=""com.iluwatar"" additivity=""false"">'), (44, '        <level value=""DEBUG""/>'), (45, '        <appender-ref ref=""FILE""/>'), (46, '    </logger>'), (47, ''), (48, '    <logger name=""org.hibernate"" additivity=""false"">'), (49, '        <level value=""ERROR""/>'), (50, '        <appender-ref ref=""STDOUT""/>'), (51, '    </logger>'), (52, ''), (53, '    <root level=""WARN"">'), (54, '        <appender-ref ref=""STDOUT""/>'), (55, '    </root>'), (56, '')]}"
9,37d9ff334262b2522ec11f4988848e48db2aa715,cqrs/src/main/resources/hibernate.cfg.xml,hibernate.cfg.xml,5,"{'added': [(1, '<?xml version=""1.0"" encoding=""UTF-8""?>'), (26, '<!DOCTYPE hibernate-configuration SYSTEM ""http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd"">'), (28, '  <session-factory>'), (29, '    <property name=""dialect"">org.hibernate.dialect.H2Dialect</property>'), (30, '    <property name=""connection.driver_class"">org.h2.Driver</property>'), (31, '    <property name=""connection.url"">jdbc:h2:mem:test</property>'), (32, '    <property name=""connection.username"">sa</property>'), (33, '    <property name=""hbm2ddl.auto"">create</property>'), (34, '    <mapping class=""com.iluwatar.cqrs.domain.model.Author"" />'), (35, '    <mapping class=""com.iluwatar.cqrs.domain.model.Book"" />'), (36, '  </session-factory>'), (37, '</hibernate-configuration>')], 'deleted': [(1, '<?xml version=""1.0"" encoding=""utf-8""?>'), (26, '<!DOCTYPE hibernate-configuration SYSTEM'), (27, '""http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd"">'), (28, ''), (30, '    <session-factory>'), (31, '        <property name=""dialect"">org.hibernate.dialect.H2Dialect</property>'), (32, '        <property name=""connection.driver_class"">org.h2.Driver</property>'), (33, '        <property name=""connection.url"">jdbc:h2:mem:test</property>'), (34, '        <property name=""connection.username"">sa</property>'), (35, '        <property name=""hbm2ddl.auto"">create</property>'), (36, '        <mapping class=""com.iluwatar.cqrs.domain.model.Author"" />'), (37, '        <mapping class=""com.iluwatar.cqrs.domain.model.Book"" />'), (38, '    </session-factory>'), (39, '</hibernate-configuration>')]}"
