,commit_hash,file_path,filename,reason,change,line
12,bfc2e48f4a008462ff74e0e73bc7e1cabc04e30d,core/test/com/google/inject/spi/SourcesTest.java,SourcesTest.java,bind\(.*\),"            binder().bind(String.class).toInstance(""Foo"");",38
13,826a97fced733fe8ea60de4ed0837a6f50ed406e,core/src/com/google/inject/Binding.java,Binding.java,bind\(.*\)," * <li>Explicitly in a module, via {@code bind()} and {@code bindConstant()} statements:",30
14,826a97fced733fe8ea60de4ed0837a6f50ed406e,core/src/com/google/inject/Binding.java,Binding.java,bind\(.*\)," *   <li>Explicitly in a module, via {@code bind()} and {@code bindConstant()} statements:",30
15,2712230640393acdd00f70640c44ae739d4103ec,core/test/com/google/inject/errors/NullInjectedIntoNonNullableTest.java,NullInjectedIntoNonNullableTest.java,@Provides,    @Provides,38
16,2712230640393acdd00f70640c44ae739d4103ec,core/test/com/google/inject/errors/NullInjectedIntoNonNullableTest.java,NullInjectedIntoNonNullableTest.java,bind\(.*\),      bind(String.class).annotatedWith(Bar.class).toProvider(() -> null);,48
17,2712230640393acdd00f70640c44ae739d4103ec,core/test/com/google/inject/errors/NullInjectedIntoNonNullableTest.java,NullInjectedIntoNonNullableTest.java,bind\(.*\),                .bind(String.class),67
18,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/1.0.xml,1.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Key)]]>,62
19,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/1.0.xml,1.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(TypeLiteral)]]>,71
20,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/1.0.xml,1.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Class)]]>,80
21,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/1.0.xml,1.0.xml,bind\(.*\),     bind(Foo.class).to(FooImpl.class).in(Scopes.SINGLETON);,152
22,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/1.0.xml,1.0.xml,bind\(.*\),     bind(BarImpl.class);,153
23,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/1.0.xml,1.0.xml,bind\(.*\)," bind(DataSource.class).toProvider(fromJndi(DataSource.class, ""java:...""));",1413
24,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/1.0.xml,1.0.xml,bind\(.*\), bind(DataSource.class),1940
25,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Key)]]>,62
26,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(TypeLiteral)]]>,71
27,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Class)]]>,80
28,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Service.class).to(ServiceImpl.class).in(Singleton.class);,270
29,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(CreditCardPaymentService.class);,271
30,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(PaymentService.class).to(CreditCardPaymentService.class);,272
31,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(ServiceImpl.class);</pre>,602
32,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Service.class).to(ServiceImpl.class);</pre>,612
33,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Service.class).toProvider(ServiceProvider.class);</pre>,623
34,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Service.class).annotatedWith(Red.class).to(ServiceImpl.class);</pre>,639
35,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(ServiceImpl.class).in(Singleton.class);,648
36,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(ServiceImpl.class).in(Scopes.SINGLETON);</pre>,650
37,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(new TypeLiteral&lt;PaymentService&lt;CreditCard>>() {}),670
38,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Service.class).toInstance(new ServiceImpl());,682
39,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Service.class).toInstance(SomeLegacyRegistry.getService());</pre>,684
40,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Service.class).annotatedWith(red).to(RedService.class);</pre>,708
41,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Service.class),717
42,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),"     <li>Explicitly in a module, via {@code bind()} and {@code bindConstant()}",804
43,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Service.class).annotatedWith(Red.class).to(ServiceImpl.class);,807
44,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Key)]]>,1771
45,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(TypeLiteral)]]>,1780
46,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Class)]]>,1789
47,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(Foo.class).to(RealFoo.class);,1966
48,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),     bind(SomeImplementationDetail.class);,1972
49,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),   bind(FooImpl.class);,1997
50,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\), <pre>bind(PaymentFactory.class).toProvider(,2535
51,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\)," bind(DataSource.class).toProvider(fromJndi(DataSource.class, ""java:...""));",2928
52,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\)," directly, you should add a separate {@code bind(..).in(Singleton.class)} rule elsewhere in",3640
53,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),   bind(Filter.class)<b>.annotatedWith(Fave.class)</b>.to(MyFilterImpl.class);,3736
54,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\), bind(DataSource.class),6009
55,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/2.0.xml,2.0.xml,bind\(.*\),"    .bind(RemoteProvider.class, Customer.class)",6128
56,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Key)]]>,62
57,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(TypeLiteral)]]>,71
58,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Class)]]>,80
59,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Service.class).to(ServiceImpl.class).in(Singleton.class);,270
60,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(CreditCardPaymentService.class);,271
61,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(PaymentService.class).to(CreditCardPaymentService.class);,272
62,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\)," <code>bind(Foo.class).to(FooImpl.class)</code>) are allowed, but the",592
63,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\), it is also explicitly bound (<code>bind(FooImpl.class)</code>).,594
64,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(ServiceImpl.class);</pre>,653
65,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Service.class).to(ServiceImpl.class);</pre>,663
66,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Service.class).toProvider(ServiceProvider.class);</pre>,674
67,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Service.class).annotatedWith(Red.class).to(ServiceImpl.class);</pre>,690
68,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(ServiceImpl.class).in(Singleton.class);,699
69,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(ServiceImpl.class).in(Scopes.SINGLETON);</pre>,701
70,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(new TypeLiteral&lt;PaymentService&lt;CreditCard>>() {}),721
71,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Service.class).toInstance(new ServiceImpl());,733
72,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Service.class).toInstance(SomeLegacyRegistry.getService());</pre>,735
73,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Service.class).annotatedWith(red).to(RedService.class);</pre>,759
74,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Service.class),768
75,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(ServiceImpl.class),781
76,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),"     <li>Explicitly in a module, via {@code bind()} and {@code bindConstant()}",866
77,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Service.class).annotatedWith(Red.class).to(ServiceImpl.class);,869
78,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Key)]]>,1952
79,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(TypeLiteral)]]>,1961
80,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Class)]]>,1970
81,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(Foo.class).to(RealFoo.class);,2147
82,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),     bind(SomeImplementationDetail.class);,2153
83,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),   bind(FooImpl.class);,2178
84,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\), <pre>bind(PaymentFactory.class).toProvider(,3196
85,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\)," bind(DataSource.class).toProvider(fromJndi(DataSource.class, ""java:...""));",5350
86,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\)," directly, you should add a separate {@code bind(..).in(Singleton.class)} rule elsewhere in",6743
87,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),   bind(Filter.class)<b>.annotatedWith(Fave.class)</b>.to(MyFilterImpl.class);,6841
88,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\), bind(DataSource.class),9592
89,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/3.0.xml,3.0.xml,bind\(.*\),"    .bind(RemoteProvider.class, Customer.class)",9846
90,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Key)]]>,62
91,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(TypeLiteral)]]>,71
92,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Class)]]>,80
93,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Service.class).to(ServiceImpl.class).in(Singleton.class);,281
94,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(CreditCardPaymentService.class);,282
95,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(PaymentService.class).to(CreditCardPaymentService.class);,283
96,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\)," (<code>bind(Foo.class).to(FooImpl.class)</code>) are allowed, but the",639
97,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\), it is also explicitly bound (<code>bind(FooImpl.class)</code>).,641
98,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(ServiceImpl.class);</pre>,745
99,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Service.class).to(ServiceImpl.class);</pre>,755
100,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Service.class).toProvider(ServiceProvider.class);</pre>,766
101,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Service.class).annotatedWith(Red.class).to(ServiceImpl.class);</pre>,782
102,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(ServiceImpl.class).in(Singleton.class);,791
103,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(ServiceImpl.class).in(Scopes.SINGLETON);</pre>,793
104,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(new TypeLiteral&lt;PaymentService&lt;CreditCard>>() {}),813
105,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Service.class).toInstance(new ServiceImpl());,825
106,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Service.class).toInstance(SomeLegacyRegistry.getService());</pre>,827
107,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Service.class).annotatedWith(red).to(RedService.class);</pre>,851
108,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Service.class),860
109,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(ServiceImpl.class),873
110,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),"     <li>Explicitly in a module, via {@code bind()} and {@code bindConstant()}",958
111,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Service.class).annotatedWith(Red.class).to(ServiceImpl.class);,961
112,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Key)]]>,2046
113,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(TypeLiteral)]]>,2055
114,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Class)]]>,2064
115,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Foo.class).to(RealFoo.class);,2252
116,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(SomeImplementationDetail.class);,2258
117,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),   bind(FooImpl.class);,2283
118,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\), <pre>bind(PaymentFactory.class).toProvider(,3347
119,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\), {@code bind(Integer.class).toInstance(42)} produces two nodes: an,4579
120,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\)," bind(DataSource.class).toProvider(fromJndi(DataSource.class, ""java:...""));",5386
121,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),     bind(Renamer.class).to(ReplacingRenamer.class);,6340
122,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),"     bind(Key.get(String.class, LookupUrl.class)).toInstance(CUSTOM_LOOKUP_URL);",6386
123,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\)," directly, you should add a separate {@code bind(..).in(Singleton.class)} rule elsewhere in",7275
124,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),   bind(Filter.class)<b>.annotatedWith(Fave.class)</b>.to(MyFilterImpl.class);,7373
125,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,@Provides," example, if the element is created from a method annotated by {@literal @Provides}, the",8712
126,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),"  0 - Binder.bind(),",8736
127,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,@Provides," the element is created from a method annotated by {@literal @Provides}, the",8776
128,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,@Provides," as providers, similar to {@code @Provides} methods.",9704
129,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,@Provides,"      <![CDATA[Returns the annotation that caused this binding to be created. For {@code @Provides} methods,",10090
130,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,@Provides, this is an instance of the {@code @Provides} annotation. For bindings from,10091
131,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,@Provides, {@code @Provides} will be visited through this interface.,10123
132,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\), bind(DataSource.class),10810
133,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\)," For example, {@code bind(Foo.class).annotatedWith(BarAnnotation.class).toInstance(theValue)}.",11008
134,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),   // bind(new TypeLiteral{@code <List<Object>>}() {}).toInstance(listOfObjects);,11023
135,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),   // bind(String.class).toProvider(new Provider() { public String get() { return userName; }});,11026
136,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),   // bind(SuperClass.class).toInstance(aSubClass);,11029
137,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),   // bind(Object.class).annotatedWith(MyBindingAnnotation.class).toInstance(object2);,11032
138,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),   // bind(Object.class).toProvider(myProvider);,11037
139,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),"    .bind(RemoteProvider.class, Customer.class)",11110
140,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),"      deprecated=""Use {@link #bind(Class, Class)} or {@link #bind(Class, TypeLiteral)} instead."">",11176
141,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),"      <![CDATA[@deprecated Use {@link #bind(Class, Class)} or {@link #bind(Class, TypeLiteral)} instead.]]>",11180
142,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),"    .bind(RemoteProvider.class, Customer.class)",11208
143,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.0.xml,4.0.xml,bind\(.*\),"    .bind(RemoteProvider.class, Customer.class)",11228
144,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.1.xml,4.1.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Key)]]>,62
145,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.1.xml,4.1.xml,bind\(.*\),      <![CDATA[@see Binder#bind(TypeLiteral)]]>,71
146,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.1.xml,4.1.xml,bind\(.*\),      <![CDATA[@see Binder#bind(Class)]]>,80
147,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.1.xml,4.1.xml,bind\(.*\),     bind(Service.class).to(ServiceImpl.class).in(Singleton.class);,281
148,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.1.xml,4.1.xml,bind\(.*\),     bind(CreditCardPaymentService.class);,282
149,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.1.xml,4.1.xml,bind\(.*\),     bind(PaymentService.class).to(CreditCardPaymentService.class);,283
150,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.1.xml,4.1.xml,bind\(.*\)," (<code>bind(Foo.class).to(FooImpl.class)</code>) are allowed, but the",639
151,ed6993aa14a4010904ea794ba7623a6f4486fe21,latest-api-diffs/4.1.xml,4.1.xml,bind\(.*\), it is also explicitly bound (<code>bind(FooImpl.class)</code>).,641
